protocol,track,representation,model,fold,rank,feature,left,right,operation,formula,abs_spearman_train
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,12,disc_expr_12__product__siap_hist_yield_mean_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__nitrogen__depth_weighted_0_30cm,product,(siap_hist__yield_mean_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.5668378147013262
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,13,disc_expr_13__product__siap_hist_yield_trend_recent__siap_hist_yield_mean_recent,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,product,(siap_hist__yield_trend_recent) * (siap_hist__yield_mean_recent),0.5510645660889933
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,14,disc_expr_14__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__clay__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.5462119417146957
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,15,disc_expr_15__safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__clay__depth_weighted_0_30cm) + eps),0.5462119417146957
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,16,disc_expr_16__symmetric_change__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__clay__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__clay__depth_weighted_0_30cm)+eps),0.5462119417146957
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,17,disc_expr_17__sum__siap_hist_yield_trend_recent__siap_hist_yield_mean_recent,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,sum,(siap_hist__yield_trend_recent) + (siap_hist__yield_mean_recent),0.542828274922106
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,18,disc_expr_18__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.5428277211889434
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,19,disc_expr_19__safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__cec__depth_weighted_0_30cm) + eps),0.5428277211889434
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,4,20,disc_expr_20__symmetric_change__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.5428277211889434
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,1,disc_expr_01__reverse_safe_ratio__siap_hist_yield_trend_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__clay__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__clay__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.7009569086353052
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,2,disc_expr_02__reverse_safe_ratio__siap_hist_yield_trend_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.696111236529162
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,3,disc_expr_03__reverse_safe_ratio__siap_hist_yield_trend_recent__siap_hist_yield_mean_recent,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,reverse_safe_ratio,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.695624852036423
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,4,disc_expr_04__symmetric_change__siap_hist_yield_trend_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_trend_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.6840503931612463
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,5,disc_expr_05__symmetric_change__siap_hist_yield_trend_recent__siap_hist_yield_mean_recent,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,symmetric_change,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.6827766670001975
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,6,disc_expr_06__symmetric_change__siap_hist_yield_trend_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__clay__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_trend_recent)-(soilgrids__clay__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__clay__depth_weighted_0_30cm)+eps),0.6789597732001287
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,7,disc_expr_07__sum__siap_hist_yield_trend_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,sum,(siap_hist__yield_trend_recent) + (soilgrids__nitrogen__depth_weighted_0_30cm),0.6540646654999276
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,8,disc_expr_08__product__siap_hist_yield_mean_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__nitrogen__depth_weighted_0_30cm,product,(siap_hist__yield_mean_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.6351904158914206
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,9,disc_expr_09__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__clay__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.630096310382817
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,10,disc_expr_10__safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__clay__depth_weighted_0_30cm) + eps),0.630096310382817
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,11,disc_expr_11__symmetric_change__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__clay__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__clay__depth_weighted_0_30cm)+eps),0.630096310382817
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,12,disc_expr_12__product__siap_hist_yield_mean_recent__soilgrids_soc_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__soc__depth_weighted_0_30cm,product,(siap_hist__yield_mean_recent) * (soilgrids__soc__depth_weighted_0_30cm),0.6241992276954446
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,13,disc_expr_13__sum__siap_hist_yield_mean_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__nitrogen__depth_weighted_0_30cm,sum,(siap_hist__yield_mean_recent) + (soilgrids__nitrogen__depth_weighted_0_30cm),0.6212865466272651
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,14,disc_expr_14__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.6037591331911761
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,15,disc_expr_15__safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__cec__depth_weighted_0_30cm) + eps),0.6037591331911761
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,16,disc_expr_16__symmetric_change__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.6037591331911761
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,17,disc_expr_17__reverse_safe_ratio__siap_hist_yield_trend_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.5953262061030496
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,18,disc_expr_18__reverse_safe_ratio__siap_hist_yield_trend_recent__agro_soil_soc_x_cec,siap_hist__yield_trend_recent,agro_soil__soc_x_cec,reverse_safe_ratio,(agro_soil__soc_x_cec) / (abs(siap_hist__yield_trend_recent) + eps),0.5862208002916581
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,19,disc_expr_19__product__siap_hist_yield_trend_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,product,(siap_hist__yield_trend_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.5786512398327515
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,5,20,disc_expr_20__product__siap_hist_yield_trend_recent__soilgrids_soc_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__soc__depth_weighted_0_30cm,product,(siap_hist__yield_trend_recent) * (soilgrids__soc__depth_weighted_0_30cm),0.5769323338837664
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,1,disc_expr_01__reverse_safe_ratio__siap_hist_yield_trend_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.44429553683341344
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,2,disc_expr_02__symmetric_change__siap_hist_yield_trend_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_trend_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.43393577044282955
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,3,disc_expr_03__reverse_safe_ratio__siap_hist_yield_trend_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__clay__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__clay__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.42355416602362383
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,4,disc_expr_04__safe_ratio__siap_hist_yield_mean_recent__siap_hist_yield_trend_recent,siap_hist__yield_mean_recent,siap_hist__yield_trend_recent,safe_ratio,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.42311097499608896
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,5,disc_expr_05__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.42204640891449674
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,6,disc_expr_06__safe_ratio__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__cec__depth_weighted_0_30cm) + eps),0.42204640891449674
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,7,disc_expr_07__symmetric_change__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.42204640891449674
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,8,disc_expr_08__difference__siap_hist_yield_mean_recent__siap_hist_yield_trend_recent,siap_hist__yield_mean_recent,siap_hist__yield_trend_recent,difference,(siap_hist__yield_mean_recent) - (siap_hist__yield_trend_recent),0.4017005476571651
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,9,disc_expr_09__reverse_difference__siap_hist_yield_mean_recent__siap_hist_yield_trend_recent,siap_hist__yield_mean_recent,siap_hist__yield_trend_recent,reverse_difference,(siap_hist__yield_trend_recent) - (siap_hist__yield_mean_recent),0.4017005476571651
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,10,disc_expr_10__symmetric_change__siap_hist_yield_trend_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__clay__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_trend_recent)-(soilgrids__clay__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__clay__depth_weighted_0_30cm)+eps),0.4016110140038904
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,11,disc_expr_11__sum__siap_hist_yield_trend_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,sum,(siap_hist__yield_trend_recent) + (soilgrids__nitrogen__depth_weighted_0_30cm),0.3869678325121665
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,12,disc_expr_12__product__siap_hist_yield_trend_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,product,(siap_hist__yield_trend_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.3849508357300353
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,13,disc_expr_13__sum__siap_hist_yield_mean_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__nitrogen__depth_weighted_0_30cm,sum,(siap_hist__yield_mean_recent) + (soilgrids__nitrogen__depth_weighted_0_30cm),0.3848160236057797
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,14,disc_expr_14__product__siap_hist_yield_trend_recent__soilgrids_soc_depth_weighted_0_30cm,siap_hist__yield_trend_recent,soilgrids__soc__depth_weighted_0_30cm,product,(siap_hist__yield_trend_recent) * (soilgrids__soc__depth_weighted_0_30cm),0.3829924747533966
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,15,disc_expr_15__product__siap_hist_yield_mean_recent__soilgrids_nitrogen_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__nitrogen__depth_weighted_0_30cm,product,(siap_hist__yield_mean_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.3829130986210955
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,16,disc_expr_16__reverse_safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__clay__depth_weighted_0_30cm) / (abs(siap_hist__yield_mean_recent) + eps),0.3805856166881959
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,17,disc_expr_17__safe_ratio__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,safe_ratio,(siap_hist__yield_mean_recent) / (abs(soilgrids__clay__depth_weighted_0_30cm) + eps),0.3805856166881959
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,18,disc_expr_18__symmetric_change__siap_hist_yield_mean_recent__soilgrids_clay_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__clay__depth_weighted_0_30cm,symmetric_change,2*((siap_hist__yield_mean_recent)-(soilgrids__clay__depth_weighted_0_30cm)) / (abs(siap_hist__yield_mean_recent)+abs(soilgrids__clay__depth_weighted_0_30cm)+eps),0.3805856166881959
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,19,disc_expr_19__difference__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,difference,(siap_hist__yield_mean_recent) - (soilgrids__cec__depth_weighted_0_30cm),0.37639706792215394
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,1,20,disc_expr_20__reverse_difference__siap_hist_yield_mean_recent__soilgrids_cec_depth_weighted_0_30cm,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,reverse_difference,(soilgrids__cec__depth_weighted_0_30cm) - (siap_hist__yield_mean_recent),0.37639706792215394
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,1,disc_expr_01__difference__soilgrids_soc_depth_weighted_0_30cm__soilgrids_cec_depth_weighted_0_30cm,soilgrids__soc__depth_weighted_0_30cm,soilgrids__cec__depth_weighted_0_30cm,difference,(soilgrids__soc__depth_weighted_0_30cm) - (soilgrids__cec__depth_weighted_0_30cm),0.649346664070399
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,2,disc_expr_02__reverse_difference__soilgrids_soc_depth_weighted_0_30cm__soilgrids_cec_depth_weighted_0_30cm,soilgrids__soc__depth_weighted_0_30cm,soilgrids__cec__depth_weighted_0_30cm,reverse_difference,(soilgrids__cec__depth_weighted_0_30cm) - (soilgrids__soc__depth_weighted_0_30cm),0.649346664070399
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,3,disc_expr_03__reverse_safe_ratio__soilgrids_soc_depth_weighted_0_30cm__soilgrids_cec_depth_weighted_0_30cm,soilgrids__soc__depth_weighted_0_30cm,soilgrids__cec__depth_weighted_0_30cm,reverse_safe_ratio,(soilgrids__cec__depth_weighted_0_30cm) / (abs(soilgrids__soc__depth_weighted_0_30cm) + eps),0.6457720510232068
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,4,disc_expr_04__safe_ratio__soilgrids_soc_depth_weighted_0_30cm__soilgrids_cec_depth_weighted_0_30cm,soilgrids__soc__depth_weighted_0_30cm,soilgrids__cec__depth_weighted_0_30cm,safe_ratio,(soilgrids__soc__depth_weighted_0_30cm) / (abs(soilgrids__cec__depth_weighted_0_30cm) + eps),0.6457720510232068
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,5,disc_expr_05__symmetric_change__soilgrids_soc_depth_weighted_0_30cm__soilgrids_cec_depth_weighted_0_30cm,soilgrids__soc__depth_weighted_0_30cm,soilgrids__cec__depth_weighted_0_30cm,symmetric_change,2*((soilgrids__soc__depth_weighted_0_30cm)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.6457720510232068
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,2,6,disc_expr_06__symmetric_change__siap_hist_yield_trend_recent__siap_hist_yield_mean_recent,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,symmetric_change,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.636296936116531
