protocol,outer_fold,meta_model,feature,value_kind,value
fold_municipality_grouped,4,HuberStack,pred_range_all,coefficient,1.4912542047318142
fold_municipality_grouped,4,HuberStack,pred_mean_top3,coefficient,-0.2670541695879696
fold_municipality_grouped,4,HuberStack,pred_std_top3,coefficient,0.05186221161518738
fold_municipality_grouped,4,ExtraTreesStack,pred__B01_C0_PLS,importance,0.0075252101983933894
fold_municipality_grouped,4,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.2901288948875527
fold_municipality_grouped,4,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.03945297022595049
fold_municipality_grouped,4,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.4357431060493617
fold_municipality_grouped,4,ExtraTreesStack,pred__B05_C3_PLS,importance,0.00657406998858109
fold_municipality_grouped,4,ExtraTreesStack,pred__B06_C2_PLS,importance,0.009872035894899055
fold_municipality_grouped,4,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.10565220148920576
fold_municipality_grouped,4,ExtraTreesStack,pred__B08_C1_PLS,importance,0.006270940089499836
fold_municipality_grouped,4,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.01647840695004365
fold_municipality_grouped,4,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.024094496355837464
fold_municipality_grouped,4,ExtraTreesStack,pred_mean_all,importance,0.00823226470475034
fold_municipality_grouped,4,ExtraTreesStack,pred_std_all,importance,0.006712480020160646
fold_municipality_grouped,4,ExtraTreesStack,pred_range_all,importance,0.004534479099876721
fold_municipality_grouped,4,ExtraTreesStack,pred_mean_top3,importance,0.03620170395057045
fold_municipality_grouped,4,ExtraTreesStack,pred_std_top3,importance,0.002526740095316735
fold_municipality_grouped,5,ConvexAll,B01_C0_PLS,convex_weight,0.0
fold_municipality_grouped,5,ConvexAll,B02_C3_Ridge,convex_weight,0.0
fold_municipality_grouped,5,ConvexAll,B03_C1_CatBoost,convex_weight,0.5073028097411945
fold_municipality_grouped,5,ConvexAll,B04_C0_Ridge,convex_weight,6.727274668155582e-17
fold_municipality_grouped,5,ConvexAll,B05_C3_PLS,convex_weight,0.0
fold_municipality_grouped,5,ConvexAll,B06_C2_PLS,convex_weight,0.0
fold_municipality_grouped,5,ConvexAll,B07_C1_ExtraTrees,convex_weight,2.827662300394007e-17
fold_municipality_grouped,5,ConvexAll,B08_C1_PLS,convex_weight,0.49269719025880543
fold_municipality_grouped,5,ConvexAll,B09_C0_PCA_Ridge,convex_weight,1.5210938068628554e-18
fold_municipality_grouped,5,ConvexAll,B10_C1_PCA_Ridge,convex_weight,7.654788414285975e-17
fold_municipality_grouped,5,RidgeStack,pred__B01_C0_PLS,coefficient,-0.007893007608144282
fold_municipality_grouped,5,RidgeStack,pred__B02_C3_Ridge,coefficient,-0.027549465415177447
fold_municipality_grouped,5,RidgeStack,pred__B03_C1_CatBoost,coefficient,-0.007973379219609186
fold_municipality_grouped,5,RidgeStack,pred__B04_C0_Ridge,coefficient,-0.03353782932984828
fold_municipality_grouped,5,RidgeStack,pred__B05_C3_PLS,coefficient,-0.0022850513576254897
fold_municipality_grouped,5,RidgeStack,pred__B06_C2_PLS,coefficient,-0.014245998708844828
fold_municipality_grouped,5,RidgeStack,pred__B07_C1_ExtraTrees,coefficient,-0.011551456897052077
fold_municipality_grouped,5,RidgeStack,pred__B08_C1_PLS,coefficient,0.007596967558612086
fold_municipality_grouped,5,RidgeStack,pred__B09_C0_PCA_Ridge,coefficient,-0.011137780419688336
fold_municipality_grouped,5,RidgeStack,pred__B10_C1_PCA_Ridge,coefficient,0.012138728346408178
fold_municipality_grouped,5,RidgeStack,pred_mean_all,coefficient,-0.009350442451244787
fold_municipality_grouped,5,RidgeStack,pred_std_all,coefficient,-0.008049090740282722
fold_municipality_grouped,5,RidgeStack,pred_range_all,coefficient,-0.009823774464096194
fold_municipality_grouped,5,RidgeStack,pred_mean_top3,coefficient,-0.015257529111321952
fold_municipality_grouped,5,RidgeStack,pred_std_top3,coefficient,0.014805359356838528
fold_municipality_grouped,5,ElasticNetStack,pred__B01_C0_PLS,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B02_C3_Ridge,coefficient,-0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B03_C1_CatBoost,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B04_C0_Ridge,coefficient,-0.3161877161441062
fold_municipality_grouped,5,ElasticNetStack,pred__B05_C3_PLS,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B06_C2_PLS,coefficient,-0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,-0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B08_C1_PLS,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,0.06980372922389932
fold_municipality_grouped,5,ElasticNetStack,pred_mean_all,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred_std_all,coefficient,-0.0
fold_municipality_grouped,5,ElasticNetStack,pred_range_all,coefficient,-0.0
fold_municipality_grouped,5,ElasticNetStack,pred_mean_top3,coefficient,0.0
fold_municipality_grouped,5,ElasticNetStack,pred_std_top3,coefficient,0.03397467080375221
fold_municipality_grouped,5,HuberStack,pred__B01_C0_PLS,coefficient,-0.06072800924603574
fold_municipality_grouped,5,HuberStack,pred__B02_C3_Ridge,coefficient,0.6955333188028072
fold_municipality_grouped,5,HuberStack,pred__B03_C1_CatBoost,coefficient,0.30407779364214865
fold_municipality_grouped,5,HuberStack,pred__B04_C0_Ridge,coefficient,-1.9482925202860983
fold_municipality_grouped,5,HuberStack,pred__B05_C3_PLS,coefficient,0.9722573624738295
fold_municipality_grouped,5,HuberStack,pred__B06_C2_PLS,coefficient,-0.2990311719162193
fold_municipality_grouped,5,HuberStack,pred__B07_C1_ExtraTrees,coefficient,-0.671568473481078
fold_municipality_grouped,5,HuberStack,pred__B08_C1_PLS,coefficient,-0.21490308066854016
fold_municipality_grouped,5,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,0.31843741325430336
fold_municipality_grouped,5,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,0.19852649162454897
fold_municipality_grouped,5,HuberStack,pred_mean_all,coefficient,-0.08501664188126057
fold_municipality_grouped,5,HuberStack,pred_std_all,coefficient,-0.14150552834812302
fold_municipality_grouped,5,HuberStack,pred_range_all,coefficient,0.08244005358069675
fold_municipality_grouped,5,HuberStack,pred_mean_top3,coefficient,0.3175627439735127
fold_municipality_grouped,5,HuberStack,pred_std_top3,coefficient,0.01726036776113925
fold_municipality_grouped,5,ExtraTreesStack,pred__B01_C0_PLS,importance,0.05451889996397261
fold_municipality_grouped,5,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.13159429446469584
fold_municipality_grouped,5,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.03539701207914751
fold_municipality_grouped,5,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.2708114518842665
fold_municipality_grouped,5,ExtraTreesStack,pred__B05_C3_PLS,importance,0.07040700440238598
fold_municipality_grouped,5,ExtraTreesStack,pred__B06_C2_PLS,importance,0.031547526116792644
fold_municipality_grouped,5,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.04772928006035309
fold_municipality_grouped,5,ExtraTreesStack,pred__B08_C1_PLS,importance,0.05981164229317186
fold_municipality_grouped,5,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.04002769421275712
fold_municipality_grouped,5,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.05246080614499543
fold_municipality_grouped,5,ExtraTreesStack,pred_mean_all,importance,0.04586557351014132
fold_municipality_grouped,5,ExtraTreesStack,pred_std_all,importance,0.042164455874586254
fold_municipality_grouped,5,ExtraTreesStack,pred_range_all,importance,0.035550488918309524
fold_municipality_grouped,5,ExtraTreesStack,pred_mean_top3,importance,0.038281829935690785
fold_municipality_grouped,5,ExtraTreesStack,pred_std_top3,importance,0.04383204013873365
