protocol,representation,model,fold,n_features,n_primitives,n_discovered,n_train,n_validation,inner_best_rmse,best_params_json,catboost_task_type,elapsed_seconds,rmse,mae,r2
fold_state_stratified,C3_base_agro_plus_discovery,PCA_Poly2,5,1754,24,20,111,27,1.0679714278348873,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.910401900066063,0.716934071135641,0.5883695690631947,0.27335207108723236
fold_municipality_grouped,C3_base_agro_plus_discovery,Ridge,1,1754,24,20,105,33,0.8028595236075882,"{""alpha"": 1000.0}",,2.437364300014451,0.5010122555460957,0.39361640463304276,-0.769278072141383
fold_municipality_grouped,C3_base_agro_plus_discovery,ElasticNet,1,1754,24,20,105,33,0.8035188578744705,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",,5.036725899903104,0.5529739774606972,0.44662058328557075,-1.1553052382287263
fold_municipality_grouped,C3_base_agro_plus_discovery,ExtraTrees,1,1754,24,20,105,33,0.8388620696217912,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",,6.182135700015351,0.4791675359100466,0.37883424242424124,-0.618356397507736
fold_municipality_grouped,C3_base_agro_plus_discovery,CatBoost,1,1754,24,20,105,33,0.822537910045081,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,44.83084289985709,0.4682703926430948,0.375304326020467,-0.5455846467433176
fold_municipality_grouped,C3_base_agro_plus_discovery,PLS,1,1754,24,20,105,33,0.7247369359847619,"{""n_components"": 2}",,2.1582289000507444,0.5355554582419543,0.43987085765074585,-1.0216608258941382
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_RBF,1,1754,24,20,105,33,4.032126925653629,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.8657015999779105,3.068658763438349,3.045454535415339,-65.3737859831649
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_Poly2,1,1754,24,20,105,33,2.0489386616636387,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.878069000085816,0.5399783693739043,0.43570875897057293,-1.0551906815376184
fold_municipality_grouped,C3_base_agro_plus_discovery,Ridge,2,1754,24,20,122,16,0.5987941408842661,"{""alpha"": 1000.0}",,2.4048092998564243,1.042835271192489,0.9187712965272655,-5.160685619115661
fold_municipality_grouped,C3_base_agro_plus_discovery,ElasticNet,2,1754,24,20,122,16,0.5826957471250537,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",,5.804211100097746,1.3322805322527895,1.255344693418225,-9.055160049892956
fold_municipality_grouped,C3_base_agro_plus_discovery,ExtraTrees,2,1754,24,20,122,16,0.589557061658729,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",,6.192515199771151,1.3325946069838728,1.2571088541666675,-9.059901459614974
fold_municipality_grouped,C3_base_agro_plus_discovery,CatBoost,2,1754,24,20,122,16,0.702303234380849,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",GPU,47.92366349999793,1.1551244829699714,1.0919875175806453,-6.55884085452757
fold_municipality_grouped,C3_base_agro_plus_discovery,PLS,2,1754,24,20,122,16,0.5726231727173011,"{""n_components"": 2}",,2.2164153999183327,0.9271703958705512,0.7874719201306746,-3.869862921056897
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_RBF,2,1754,24,20,122,16,3.934532926208856,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.0605432000011206,3.1097628526899648,3.081249999995379,-53.78380172587806
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_Poly2,2,1754,24,20,122,16,1.8464925014788516,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.2779443999752402,0.8038445956334537,0.6397123430577296,-2.6605118452279783
fold_municipality_grouped,C3_base_agro_plus_discovery,Ridge,3,1754,24,20,128,10,0.8133650375882312,"{""alpha"": 1000.0}",,2.518603299977258,0.5413323686186368,0.5042985438757982,-8.166402868849923
fold_municipality_grouped,C3_base_agro_plus_discovery,ElasticNet,3,1754,24,20,128,10,0.6518862298752829,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.209406499983743,0.7213737981906531,0.6997938836973289,-15.277648869717797
fold_municipality_grouped,C3_base_agro_plus_discovery,ExtraTrees,3,1754,24,20,128,10,0.573698294999807,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",,6.48176659992896,1.1920104718012234,1.1811367083333368,-43.44583705726715
fold_municipality_grouped,C3_base_agro_plus_discovery,CatBoost,3,1754,24,20,128,10,0.7632794320061728,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,49.334979200037196,0.7288408078159836,0.6803336046204627,-15.616375962271412
fold_municipality_grouped,C3_base_agro_plus_discovery,PLS,3,1754,24,20,128,10,0.7662879619109195,"{""n_components"": 2}",,2.2960313998628408,0.47382260248911906,0.4136327477612955,-6.022673797415041
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_RBF,3,1754,24,20,128,10,3.6817488898348807,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.0419937998522073,4.524533207064776,4.520998976099266,-639.3516138081216
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_Poly2,3,1754,24,20,128,10,1.939982388163851,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.027927700197324,4.2494579564959905,3.1319017599791468,-563.8563584731162
fold_municipality_grouped,C3_base_agro_plus_discovery,Ridge,4,1754,24,20,65,73,0.9728445907417544,"{""alpha"": 1000.0}",,2.2996338999364525,0.829384128831043,0.7204115686802193,-0.9270206652140482
fold_municipality_grouped,C3_base_agro_plus_discovery,ElasticNet,4,1754,24,20,65,73,0.9562594973256234,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",,3.8142119001131505,1.220623514356475,1.1397260273972605,-3.1738649731530115
fold_municipality_grouped,C3_base_agro_plus_discovery,ExtraTrees,4,1754,24,20,65,73,1.1091372063878584,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",,5.727048199856654,0.8480364257141009,0.7516317694063931,-1.0146701183915185
fold_municipality_grouped,C3_base_agro_plus_discovery,CatBoost,4,1754,24,20,65,73,0.9580055519920311,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",GPU,38.69343529990874,0.9949831304547754,0.8911771871506646,-1.7733607584865174
fold_municipality_grouped,C3_base_agro_plus_discovery,PLS,4,1754,24,20,65,73,0.9636785277076246,"{""n_components"": 2}",,2.1261768999975175,0.8912817244524591,0.7864201791645705,-1.2253838613754855
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_RBF,4,1754,24,20,65,73,3.4972300451134153,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.5556743999477476,4.496572897010702,4.456703478542203,-55.64195153922968
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_Poly2,4,1754,24,20,65,73,1.7992778062636665,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.7903185999020934,2.5467625903196334,2.3231571695074584,-17.169871456193988
fold_municipality_grouped,C3_base_agro_plus_discovery,Ridge,5,1754,24,20,132,6,0.9265503293959688,"{""alpha"": 1000.0}",,2.456282800063491,0.5664113964769979,0.47607774895596994,0.4878708713545601
fold_municipality_grouped,C3_base_agro_plus_discovery,ElasticNet,5,1754,24,20,132,6,0.8025630548570136,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",,5.9190839000511914,0.8386237977191179,0.7159443480866171,-0.12266420721928761
fold_municipality_grouped,C3_base_agro_plus_discovery,ExtraTrees,5,1754,24,20,132,6,0.8367470195859866,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",,6.278334400150925,0.533218939513692,0.44414090277777923,0.5461350495776521
fold_municipality_grouped,C3_base_agro_plus_discovery,CatBoost,5,1754,24,20,132,6,0.835387997841023,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,48.93457740009762,0.6747644805157651,0.5909359872885019,0.273191598566627
fold_municipality_grouped,C3_base_agro_plus_discovery,PLS,5,1754,24,20,132,6,0.9093962299092935,"{""n_components"": 8}",,2.277218900155276,0.621820053180656,0.5315512531134216,0.38277293789255207
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_RBF,5,1754,24,20,132,6,3.7533256395821772,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.115716400090605,4.321295855910006,4.248204867450208,-28.808732821997932
fold_municipality_grouped,C3_base_agro_plus_discovery,PCA_Poly2,5,1754,24,20,132,6,1.710994352278562,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.1105216001160443,0.8436572850110357,0.7775484043891069,-0.13618129237981869
