protocol,representation,model,kind,fold,n_features,n_primitives,n_discovered,n_train,n_validation,inner_best_rmse,best_params_json,compute,elapsed_seconds,rmse,mae,r2
fold_state_stratified,G2_base_agro,ExtraTreesLarge,extra_trees,1,1750,0,0,110,28,0.49256768788915056,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",CPU,7.224249399965629,0.5455984123804389,0.36449214285713233,0.6024730959346768
fold_state_stratified,G2_base_agro,ExtraTreesLarge,extra_trees,2,1750,0,0,110,28,0.4949541178444259,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.422543699853122,0.4901796892231474,0.38299684126984107,0.6284865600702361
fold_state_stratified,G2_base_agro,ExtraTreesLarge,extra_trees,3,1750,0,0,110,28,0.5747500809320797,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,7.531152100069448,0.3862996772726264,0.2955712736861061,0.7898323993986162
fold_state_stratified,G2_base_agro,ExtraTreesLarge,extra_trees,4,1750,0,0,111,27,0.4785667464799513,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.398438400123268,0.5803182388462913,0.3783443950617286,0.547175482717833
fold_state_stratified,G2_base_agro,ExtraTreesLarge,extra_trees,5,1750,0,0,111,27,0.5036818339675305,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,7.529226700076833,0.4716557852983072,0.3686880268801315,0.685503416646706
fold_municipality_grouped,G2_base_agro,ExtraTreesLarge,extra_trees,1,1750,0,0,105,33,0.8609311226086708,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.331529299961403,0.6139029744092189,0.5106974680134645,-1.6564330272198138
fold_municipality_grouped,G2_base_agro,ExtraTreesLarge,extra_trees,2,1750,0,0,122,16,0.5501948996379636,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.627818699926138,1.3558440129572176,1.2861145972222263,-9.413988156512822
fold_municipality_grouped,G2_base_agro,ExtraTreesLarge,extra_trees,3,1750,0,0,128,10,0.6345857478930209,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,8.081779100000858,1.007525361759726,0.993160125790806,-30.75286541928322
fold_municipality_grouped,G2_base_agro,ExtraTreesLarge,extra_trees,4,1750,0,0,65,73,1.0897872125407826,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",CPU,7.1207441000733525,0.7881441719219646,0.6810235616438423,-0.7401483260101995
fold_municipality_grouped,G2_base_agro,ExtraTreesLarge,extra_trees,5,1750,0,0,132,6,0.9235864609736136,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,8.056995199993253,0.8351271908314655,0.7921513203085465,-0.11332192102633365
fold_state_stratified,G3_all_deterministic,ExtraTreesLarge,extra_trees,1,2085,0,0,110,28,0.491506377386294,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,8.168158899992704,0.5449069027574082,0.37888610861926353,0.6034801350632099
fold_state_stratified,G3_all_deterministic,ExtraTreesLarge,extra_trees,2,2085,0,0,110,28,0.4961714250729492,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.862615500111133,0.4996730490537234,0.390599765873016,0.6139569340372747
fold_state_stratified,G3_all_deterministic,ExtraTreesLarge,extra_trees,3,2085,0,0,110,28,0.574953235851674,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.93866360001266,0.39984667882302577,0.2989644007936501,0.7748333525470762
fold_state_stratified,G3_all_deterministic,ExtraTreesLarge,extra_trees,4,2085,0,0,111,27,0.48179548050340704,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.947536999825388,0.584208103764506,0.3728793045267481,0.5410845846794778
fold_state_stratified,G3_all_deterministic,ExtraTreesLarge,extra_trees,5,2085,0,0,111,27,0.5063639197544775,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,7.986751599935815,0.4730632943162382,0.370913769236884,0.6836235827666797
fold_municipality_grouped,G3_all_deterministic,ExtraTreesLarge,extra_trees,1,2085,0,0,105,33,0.8560899305755575,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,7.906073299935088,0.6104642958452235,0.5028727104377075,-1.6267572099059238
fold_municipality_grouped,G3_all_deterministic,ExtraTreesLarge,extra_trees,2,2085,0,0,122,16,0.5552782773182007,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 3}",CPU,8.035555399954319,1.3741293902117901,1.3046133750000046,-9.696775497836237
fold_municipality_grouped,G3_all_deterministic,ExtraTreesLarge,extra_trees,3,2085,0,0,128,10,0.6381936324486608,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,8.243742600083351,1.0708016364265267,1.0582943099611222,-34.86650018998798
fold_municipality_grouped,G3_all_deterministic,ExtraTreesLarge,extra_trees,4,2085,0,0,65,73,1.0946991938562805,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",CPU,7.129476299975067,0.8178290399795064,0.715870136986309,-0.873699697087011
fold_municipality_grouped,G3_all_deterministic,ExtraTreesLarge,extra_trees,5,2085,0,0,132,6,0.926427235521408,"{""max_depth"": 8, ""max_features"": 0.75, ""min_samples_leaf"": 3}",CPU,8.285117099992931,0.8513372916614194,0.8042200476623398,-0.15696128654282382
fold_state_stratified,G1_agronomic,HistGBLarge,hist_gradient_boosting,1,350,0,0,110,28,0.5247251577576219,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,19.063275000080466,0.5878214207104583,0.41627297267535074,0.5385643476708761
fold_state_stratified,G1_agronomic,HistGBLarge,hist_gradient_boosting,2,350,0,0,110,28,0.5323850932065864,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,20.02521080011502,0.5699800873407717,0.46677941262276973,0.49767675879031825
fold_state_stratified,G1_agronomic,HistGBLarge,hist_gradient_boosting,3,350,0,0,110,28,0.6455409605220618,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,18.12018539989367,0.43575888215491115,0.3346438211806769,0.7325703402320977
fold_state_stratified,G1_agronomic,HistGBLarge,hist_gradient_boosting,4,350,0,0,111,27,0.5318593630819567,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,20.80394270014949,0.6123449528080345,0.40811059162749325,0.4958151664364411
fold_state_stratified,G1_agronomic,HistGBLarge,hist_gradient_boosting,5,350,0,0,111,27,0.5412025435370683,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,19.016970600001514,0.5277880285308939,0.3948492828305114,0.606191876651773
fold_municipality_grouped,G1_agronomic,HistGBLarge,hist_gradient_boosting,1,350,0,0,105,33,0.8800893231353878,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,19.104105199920014,0.4147681522352828,0.3356663145175576,-0.2125794388242226
fold_municipality_grouped,G1_agronomic,HistGBLarge,hist_gradient_boosting,2,350,0,0,122,16,0.7842385054721213,"{""l2_regularization"": 8.0, ""learning_rate"": 0.02, ""max_iter"": 1000, ""max_leaf_nodes"": 9, ""min_samples_leaf"": 16}",CPU,20.713586200028658,1.2378143929604808,1.157143567127263,-7.6797792583215685
fold_municipality_grouped,G1_agronomic,HistGBLarge,hist_gradient_boosting,3,350,0,0,128,10,0.7224381221807504,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,18.89821539982222,0.3937678237628168,0.2312397208700599,-3.8501078867310383
fold_municipality_grouped,G1_agronomic,HistGBLarge,hist_gradient_boosting,4,350,0,0,65,73,1.1354981870098666,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,12.024827999994159,0.69740200358531,0.5465271808763957,-0.3625150644121975
fold_municipality_grouped,G1_agronomic,HistGBLarge,hist_gradient_boosting,5,350,0,0,132,6,0.8667364636833529,"{""l2_regularization"": 8.0, ""learning_rate"": 0.02, ""max_iter"": 1000, ""max_leaf_nodes"": 9, ""min_samples_leaf"": 16}",CPU,20.93554320000112,0.7492730695059421,0.5730121925953836,0.10381894472236164
fold_state_stratified,G2_base_agro,HistGBLarge,hist_gradient_boosting,1,1750,0,0,110,28,0.5478600470655903,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,40.06129840016365,0.599844412045697,0.40983048901008295,0.5194953824162702
fold_state_stratified,G2_base_agro,HistGBLarge,hist_gradient_boosting,2,1750,0,0,110,28,0.5412503720283642,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,36.88311229995452,0.5413028483505254,0.4264182699313609,0.5469516740943224
fold_state_stratified,G2_base_agro,HistGBLarge,hist_gradient_boosting,3,1750,0,0,110,28,0.6564631159387736,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,36.06796279991977,0.45429988341059174,0.35030375803589237,0.7093285840779854
fold_state_stratified,G2_base_agro,HistGBLarge,hist_gradient_boosting,4,1750,0,0,111,27,0.49485866830831915,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,38.64371249987744,0.6366193738025613,0.46928269391424765,0.4550493254494996
fold_state_stratified,G2_base_agro,HistGBLarge,hist_gradient_boosting,5,1750,0,0,111,27,0.563457614415244,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,35.33340079989284,0.5069031752323362,0.4038814230494508,0.6367416354763771
fold_municipality_grouped,G2_base_agro,HistGBLarge,hist_gradient_boosting,1,1750,0,0,105,33,0.8246557510683155,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,36.32024420006201,0.43786479126303685,0.34663931239545254,-0.35138609476310045
fold_municipality_grouped,G2_base_agro,HistGBLarge,hist_gradient_boosting,2,1750,0,0,122,16,0.7619631256699608,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,37.20620060013607,1.300845191019822,1.2276364254578058,-8.586252312809156
fold_municipality_grouped,G2_base_agro,HistGBLarge,hist_gradient_boosting,3,1750,0,0,128,10,0.8688813286384841,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,39.000382400117815,0.35487052724417295,0.2745032214254954,-2.939225221513251
fold_municipality_grouped,G2_base_agro,HistGBLarge,hist_gradient_boosting,4,1750,0,0,65,73,0.9763291905713757,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,20.834186899941415,1.1672887938320031,1.0668491806186144,-2.817082650046766
fold_municipality_grouped,G2_base_agro,HistGBLarge,hist_gradient_boosting,5,1750,0,0,132,6,0.9148936476399117,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,44.79164810013026,0.6775854012710181,0.5857703752619402,0.26710190463141625
fold_state_stratified,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,1,2085,0,0,110,28,0.5447246214496139,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,50.820500700036064,0.5946500621352543,0.3970424029625895,0.5277812059087732
fold_state_stratified,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,2,2085,0,0,110,28,0.5340735992125896,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,44.43787720007822,0.5510030774993604,0.4265382519386786,0.5305687964136339
fold_state_stratified,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,3,2085,0,0,110,28,0.6441784929511055,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,38.36943409987725,0.441577284389532,0.358346300570362,0.7253810362096038
fold_state_stratified,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,4,2085,0,0,111,27,0.5090049591064223,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,39.45736639993265,0.6539405247665461,0.46715818158095956,0.42499185662105354
fold_state_stratified,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,5,2085,0,0,111,27,0.5837127289313068,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,40.89024249999784,0.5018675734782434,0.3909963063154209,0.6439230410876482
fold_municipality_grouped,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,1,2085,0,0,105,33,0.832672851564623,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,39.2191429999657,0.44710035964602257,0.35711827281022995,-0.40899494309133555
fold_municipality_grouped,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,2,2085,0,0,122,16,0.780989641751939,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,42.60542259993963,1.3368219441680045,1.260996479495073,-9.123827950093727
fold_municipality_grouped,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,3,2085,0,0,128,10,0.8689639843736465,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,45.361053599976,0.478822973250011,0.3826895615670429,-6.171680056053691
fold_municipality_grouped,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,4,2085,0,0,65,73,0.980017970275242,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 5, ""min_samples_leaf"": 8}",CPU,23.13445429992862,1.1704426367098701,1.0728781394274831,-2.8377369081785138
fold_municipality_grouped,G3_all_deterministic,HistGBLarge,hist_gradient_boosting,5,2085,0,0,132,6,0.9399143680541259,"{""l2_regularization"": 12.0, ""learning_rate"": 0.015, ""max_iter"": 1400, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 16}",CPU,52.09367100009695,0.6791023340144025,0.5568103175821687,0.2638167052160496
fold_state_stratified,G0_base,RidgeControl,ridge,1,1400,0,0,110,28,0.5324734212043618,"{""alpha"": 1000.0}",CPU,0.35871910001151264,0.5444635284260029,0.394785587674281,0.6041251450816038
fold_state_stratified,G0_base,RidgeControl,ridge,2,1400,0,0,110,28,0.519237017011195,"{""alpha"": 1000.0}",CPU,0.31946100015193224,0.5166838575056626,0.4173102975938475,0.5872247093829611
fold_state_stratified,G0_base,RidgeControl,ridge,3,1400,0,0,110,28,0.6184372272604848,"{""alpha"": 1000.0}",CPU,0.30588260013610125,0.469125029167857,0.37566316945237704,0.6900481132848975
fold_state_stratified,G0_base,RidgeControl,ridge,4,1400,0,0,111,27,0.49583072128342254,"{""alpha"": 100.0}",CPU,0.34154559997841716,0.5932737096955177,0.43492562958222464,0.5267313912582455
fold_state_stratified,G0_base,RidgeControl,ridge,5,1400,0,0,111,27,0.5436700218922866,"{""alpha"": 1000.0}",CPU,0.299775900086388,0.5107628432877933,0.38735731464865397,0.6311887229974793
fold_municipality_grouped,G0_base,RidgeControl,ridge,1,1400,0,0,105,33,0.8114627050149998,"{""alpha"": 1000.0}",CPU,0.2789745000191033,0.48145648360140486,0.4057227633785266,-0.6338548631740624
fold_municipality_grouped,G0_base,RidgeControl,ridge,2,1400,0,0,122,16,0.5828685240131113,"{""alpha"": 100.0}",CPU,0.3241385000292212,1.1717061236076267,1.053852168624499,-6.777410521476
fold_municipality_grouped,G0_base,RidgeControl,ridge,3,1400,0,0,128,10,0.8267679031187155,"{""alpha"": 1000.0}",CPU,0.33672629995271564,0.4637273079295381,0.4219666274491913,-5.726610657811516
fold_municipality_grouped,G0_base,RidgeControl,ridge,4,1400,0,0,65,73,0.9655627064607528,"{""alpha"": 1000.0}",CPU,0.23151620011776686,0.8373278082866735,0.7342071261077815,-0.9641106955224117
fold_municipality_grouped,G0_base,RidgeControl,ridge,5,1400,0,0,132,6,0.943236917237403,"{""alpha"": 1000.0}",CPU,0.349014800041914,0.5460526567981606,0.44798064389059883,0.5240245412237499
fold_state_stratified,G2_base_agro,RidgeControl,ridge,1,1750,0,0,110,28,0.5315201807693426,"{""alpha"": 1000.0}",CPU,0.37131100008264184,0.5560907287281232,0.3925246619358229,0.587036527035574
fold_state_stratified,G2_base_agro,RidgeControl,ridge,2,1750,0,0,110,28,0.5213810881754338,"{""alpha"": 1000.0}",CPU,0.3731264998205006,0.5166521689938639,0.40900216844339166,0.5872753393121444
fold_state_stratified,G2_base_agro,RidgeControl,ridge,3,1750,0,0,110,28,0.6245381875961987,"{""alpha"": 1000.0}",CPU,0.40360650001093745,0.4744492531214597,0.3818025173292324,0.6829727379084279
fold_state_stratified,G2_base_agro,RidgeControl,ridge,4,1750,0,0,111,27,0.49887907794036085,"{""alpha"": 1000.0}",CPU,0.365136899985373,0.5941632072951543,0.42245789747557294,0.5253111804296571
fold_state_stratified,G2_base_agro,RidgeControl,ridge,5,1750,0,0,111,27,0.5444332114818774,"{""alpha"": 1000.0}",CPU,0.385957800084725,0.5209587780530129,0.3941628797586207,0.6163172091400348
fold_municipality_grouped,G2_base_agro,RidgeControl,ridge,1,1750,0,0,105,33,0.7949919846709061,"{""alpha"": 1000.0}",CPU,0.3655999999027699,0.49774872006475057,0.4007184336354358,-0.7463034012111329
fold_municipality_grouped,G2_base_agro,RidgeControl,ridge,2,1750,0,0,122,16,0.5749664821082228,"{""alpha"": 1000.0}",CPU,0.41654059989377856,1.0317846468170206,0.900632940914716,-5.030811389605553
fold_municipality_grouped,G2_base_agro,RidgeControl,ridge,3,1750,0,0,128,10,0.8309300831778273,"{""alpha"": 1000.0}",CPU,0.396176400128752,0.46765659515736874,0.4176103995555702,-5.841086396014353
fold_municipality_grouped,G2_base_agro,RidgeControl,ridge,4,1750,0,0,65,73,0.9662686474385369,"{""alpha"": 1000.0}",CPU,0.2760329998563975,0.8171132437420472,0.7068391286625342,-0.8704212606466333
fold_municipality_grouped,G2_base_agro,RidgeControl,ridge,5,1750,0,0,132,6,0.929591436351716,"{""alpha"": 1000.0}",CPU,0.4303436998743564,0.5622014430583575,0.46540354865659056,0.4954555605567381
fold_state_stratified,G0_base,PLSControl,pls,1,1400,0,0,110,28,0.5452915861915947,"{""n_components"": 4}",CPU,0.416710700141266,0.5808491428007936,0.41428350319806856,0.5494458065499407
fold_state_stratified,G0_base,PLSControl,pls,2,1400,0,0,110,28,0.5271282516029996,"{""n_components"": 2}",CPU,0.420412499923259,0.525612929868875,0.4110608591621475,0.5728346811181568
fold_state_stratified,G0_base,PLSControl,pls,3,1400,0,0,110,28,0.6264902123309442,"{""n_components"": 2}",CPU,0.414270699955523,0.41664402200013245,0.34044771978026583,0.7555177209581192
fold_state_stratified,G0_base,PLSControl,pls,4,1400,0,0,111,27,0.4897574327320932,"{""n_components"": 4}",CPU,0.428305100183934,0.6104147601569948,0.45605991420971104,0.49898867205414676
fold_state_stratified,G0_base,PLSControl,pls,5,1400,0,0,111,27,0.5301243176393621,"{""n_components"": 2}",CPU,0.44178840005770326,0.5127353209995119,0.3809645620724899,0.6283346519982722
fold_municipality_grouped,G0_base,PLSControl,pls,1,1400,0,0,105,33,0.7408352614553347,"{""n_components"": 2}",CPU,0.4035875000990927,0.5015436291142078,0.418391076857223,-0.7730330547870516
fold_municipality_grouped,G0_base,PLSControl,pls,2,1400,0,0,122,16,0.5746446225305789,"{""n_components"": 2}",CPU,0.4488029999192804,0.8975256641474333,0.738485469040853,-3.563429815393728
fold_municipality_grouped,G0_base,PLSControl,pls,3,1400,0,0,128,10,0.7893502942665243,"{""n_components"": 2}",CPU,0.526184800080955,0.4567002462872634,0.38829181011369907,-5.524292751066558
fold_municipality_grouped,G0_base,PLSControl,pls,4,1400,0,0,65,73,0.9709870286117462,"{""n_components"": 2}",CPU,0.34988839994184673,0.8708701588991286,0.7734997349201952,-1.1246223702805889
fold_municipality_grouped,G0_base,PLSControl,pls,5,1400,0,0,132,6,0.9335257969850527,"{""n_components"": 2}",CPU,0.5217653999570757,0.5045759317337062,0.43096711865816956,0.5935860805930375
fold_state_stratified,G1_agronomic,PLSControl,pls,1,350,0,0,110,28,0.5484752383909787,"{""n_components"": 2}",CPU,0.15403900016099215,0.5670444121977399,0.41909455813397095,0.5706074739361346
fold_state_stratified,G1_agronomic,PLSControl,pls,2,350,0,0,110,28,0.5551664625399545,"{""n_components"": 4}",CPU,0.15753899980336428,0.5364469770416976,0.4348969602172272,0.5550435466628925
fold_state_stratified,G1_agronomic,PLSControl,pls,3,350,0,0,110,28,0.650913591394791,"{""n_components"": 2}",CPU,0.15460029989480972,0.38437424633194334,0.32069940006804326,0.7919222521456415
fold_state_stratified,G1_agronomic,PLSControl,pls,4,350,0,0,111,27,0.5214742133763494,"{""n_components"": 4}",CPU,0.15442300005815923,0.6227313132957246,0.4532299044055452,0.47856653428428186
fold_state_stratified,G1_agronomic,PLSControl,pls,5,350,0,0,111,27,0.5362301139267703,"{""n_components"": 2}",CPU,0.15420359978452325,0.5639661306072068,0.4239732771402513,0.5503530562916764
fold_municipality_grouped,G1_agronomic,PLSControl,pls,1,350,0,0,105,33,0.7057390645306042,"{""n_components"": 4}",CPU,0.14811680000275373,0.7930258595645858,0.6006238132315459,-3.4327587390203593
fold_municipality_grouped,G1_agronomic,PLSControl,pls,2,350,0,0,122,16,0.5653895926428846,"{""n_components"": 2}",CPU,0.14890290005132556,1.0712845524581793,0.937628326137439,-5.501406320820837
fold_municipality_grouped,G1_agronomic,PLSControl,pls,3,350,0,0,128,10,0.8007970507638488,"{""n_components"": 2}",CPU,0.1549742000643164,0.39722023128346556,0.34943355007221955,-3.9355285476833695
fold_municipality_grouped,G1_agronomic,PLSControl,pls,4,350,0,0,65,73,0.9850512026654018,"{""n_components"": 2}",CPU,0.1316477998625487,0.8490271632702318,0.7299309241628316,-1.0193802351512948
fold_municipality_grouped,G1_agronomic,PLSControl,pls,5,350,0,0,132,6,0.8959966796516544,"{""n_components"": 4}",CPU,0.15525870001874864,0.6802876436245583,0.5843562551390212,0.2612445842978195
