family,method,n_splits,n_predictions,rmse_mean,rmse_median,rmse_std,rmse_worst,pooled_rmse,pooled_mae,pooled_r2
target_matched,LocalE13_w0p10,16,656,0.4872434914851409,0.4714686323423057,0.09166220874304604,0.6928246595738705,0.4952605960242607,0.3403526938339328,0.6550105494628911
target_matched,LocalE123_w0p10,16,656,0.4872740737320602,0.47122617652348076,0.09146637727650583,0.6928190733198564,0.4952567414662519,0.3403986789506876,0.6550159194708642
target_matched,LocalE13_w0p20,16,656,0.4874385852893576,0.47494126101973466,0.09220733125653209,0.6913536507080569,0.4955473533076848,0.33967824166919414,0.6546109340753361
target_matched,LocalE123_w0p20,16,656,0.4874971959341465,0.47451383786595425,0.09182194867805663,0.6913518757040947,0.4955379217693651,0.3398538087324292,0.6546240812314614
target_matched,Local04D,16,656,0.48784531674343823,0.46874164811294816,0.09101801182421054,0.6946996263427135,0.49574142871073495,0.34250114448799523,0.6543403458145289
target_matched,LocalE13_w0p30,16,656,0.48843168504148954,0.47914004716730296,0.09264364630433758,0.6902891822575741,0.4966003708496368,0.34020439358797294,0.6531414996518645
target_matched,LocalE123_w0p30,16,656,0.4885146016467081,0.47858521363807033,0.09208010396353007,0.6903006691957222,0.4965836686514726,0.3405825286446157,0.6531648310963201
target_matched,Graph04D,16,656,0.4948813033518763,0.4816589766729188,0.0949359281406165,0.69414917740458,0.5033458383218511,0.3402884343449184,0.6436545421806775
target_matched,ExtraTreesStack,16,656,0.49547922429969554,0.5014167878199997,0.09487125839113933,0.6824046463513697,0.5039222982286569,0.3328855157285231,0.6428378611539697
target_matched,MoE_Support,16,656,0.4955739183466027,0.49616235488212,0.0910509361073794,0.6870219101923634,0.5033543875353214,0.34421179999478296,0.6436424371863458
target_matched,ConvexStack,16,656,0.4964028752402777,0.5026153119811745,0.09329146196660515,0.689340139939144,0.5045544126929618,0.3418842593233604,0.6419412588211266
target_matched,ElasticNetStack,16,656,0.5002415853407487,0.5015070782264632,0.08940227632646812,0.6960469971698293,0.5076759426822465,0.34557816653890266,0.6374971454267352
target_matched,RidgeStack,16,656,0.500346962010304,0.49824748194021207,0.0903335030454708,0.6981113457256459,0.5079342627787848,0.3463992830070431,0.6371281478504262
target_matched,HuberStack,16,656,0.500813324956286,0.49990318443393933,0.09358859313238142,0.684581122791791,0.5089453651134744,0.3450864122021401,0.6356820325438226
target_matched,ExtraTrees_C1,16,656,0.5109056539583574,0.4964284359217954,0.0973482812294551,0.702861754560738,0.519527652886543,0.3628045085276556,0.6203743046769074
target_matched,CatBoost_C1,16,656,0.5158803773764868,0.5203107317245028,0.0976653801678798,0.6848504372695282,0.5244758644020089,0.3700497013514865,0.6131084203356161
target_matched,E13_PLS_CatBoost,16,656,0.5169407641855424,0.5267460096600287,0.09234710801253856,0.6942881266481132,0.5246167579887431,0.370300514477064,0.6129005256818907
target_matched,E123_PLS_Ridge_CatBoost,16,656,0.5170280893542045,0.5268127331708579,0.09115263366758777,0.6946544490488004,0.5245069567143635,0.36941080672456494,0.6130625470696577
target_matched,Ridge_C3,16,656,0.5294902645251903,0.5350951617880984,0.0868127149890153,0.7007457682799123,0.5361206578215252,0.3781111943122753,0.5957376031305417
target_matched,HistGBStack,16,656,0.5346554470655717,0.5438664125420944,0.08713559007702684,0.6998958275900098,0.5412712073848271,0.38767251054119356,0.5879327357889417
target_matched,PLS_C0,16,656,0.5501565066264205,0.5636033877452366,0.08512087055455198,0.7260981829545599,0.5562956918084155,0.39930703205146234,0.5647390995397332
