protocol,fold,rank,operation,left,right,formula,abs_spearman_train,signed_spearman_train,expression_key
fold_state_stratified,2,2,safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__soc__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.7023851510242621,0.7023851510242621,safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,2,3,symmetric_change,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__soc__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.7023851510242621,0.7023851510242621,symmetric_change::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,2,4,reverse_safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.6989467709006133,-0.6989467709006133,reverse_safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,2,5,reverse_safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_trend_recent) + eps),0.696375352125376,-0.696375352125376,reverse_safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,2,6,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(agro_thermal__2025__gdd_proxy_base5p0c) / (abs(siap_hist__yield_trend_recent) + eps),0.6959865315562497,-0.6959865315562497,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_state_stratified,2,7,symmetric_change,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,2*((siap_hist__yield_trend_recent)-(agro_water__2025__precip_minus_aeti_season)) / (abs(siap_hist__yield_trend_recent)+abs(agro_water__2025__precip_minus_aeti_season)+eps),0.6889589452597182,0.6889589452597182,symmetric_change::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_state_stratified,2,8,symmetric_change,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,2*((siap_hist__yield_trend_recent)-(clim_official_2025__prec__season_sum)) / (abs(siap_hist__yield_trend_recent)+abs(clim_official_2025__prec__season_sum)+eps),0.680845401158508,0.680845401158508,symmetric_change::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,2,9,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,(agro_water__2025__precip_minus_aeti_season) / (abs(siap_hist__yield_trend_recent) + eps),0.6764356225083563,-0.6764356225083563,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_state_stratified,2,10,symmetric_change,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.6762016659125157,0.6762016659125157,symmetric_change::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,2,11,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__aeti__season_total,(wapor_2025__aeti__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.6629680809781219,-0.6629680809781219,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__aeti__season_total
fold_state_stratified,2,12,reverse_safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(agro_soil__soc_x_cec) / (abs(clim_official_2025__prec__season_sum) + eps),0.6553104215035338,0.6553104215035338,reverse_safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,2,13,safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(clim_official_2025__prec__season_sum) / (abs(agro_soil__soc_x_cec) + eps),0.6553104215035338,-0.6553104215035338,safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,2,14,symmetric_change,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,2*((clim_official_2025__prec__season_sum)-(agro_soil__soc_x_cec)) / (abs(clim_official_2025__prec__season_sum)+abs(agro_soil__soc_x_cec)+eps),0.6553104215035338,-0.6553104215035338,symmetric_change::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,2,15,reverse_safe_ratio,siap_hist__yield_trend_recent,emp_vci_like_short__s2_ndvi__season_mean,(emp_vci_like_short__s2_ndvi__season_mean) / (abs(siap_hist__yield_trend_recent) + eps),0.6376819924357798,-0.6376819924357798,reverse_safe_ratio::siap_hist__yield_trend_recent::emp_vci_like_short__s2_ndvi__season_mean
fold_state_stratified,2,16,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__npp__season_total,(wapor_2025__npp__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.627101320760567,-0.627101320760567,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__npp__season_total
fold_state_stratified,2,17,sum,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,(siap_hist__yield_trend_recent) + (soilgrids__nitrogen__depth_weighted_0_30cm),0.6266712841105029,0.6266712841105029,sum::siap_hist__yield_trend_recent::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,2,18,reverse_safe_ratio,soilgrids__nitrogen__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(soilgrids__nitrogen__depth_weighted_0_30cm) + eps),0.6263211543482369,-0.6263211543482369,reverse_safe_ratio::soilgrids__nitrogen__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,2,19,safe_ratio,soilgrids__nitrogen__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.6263211543482369,0.6263211543482369,safe_ratio::soilgrids__nitrogen__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,2,20,symmetric_change,soilgrids__nitrogen__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__nitrogen__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__nitrogen__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.6263211543482369,0.6263211543482369,symmetric_change::soilgrids__nitrogen__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,3,1,reverse_safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(soilgrids__soc__depth_weighted_0_30cm) + eps),0.6753817593295744,-0.6753817593295744,reverse_safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,3,2,safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__soc__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.6753817593295744,0.6753817593295744,safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,3,3,symmetric_change,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__soc__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.6753817593295744,0.6753817593295744,symmetric_change::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,3,4,reverse_safe_ratio,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.6494696286032755,-0.6494696286032755,reverse_safe_ratio::siap_hist__yield_trend_recent::soilgrids__cec__depth_weighted_0_30cm
fold_state_stratified,3,5,symmetric_change,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,2*((siap_hist__yield_trend_recent)-(agro_water__2025__precip_minus_aeti_season)) / (abs(siap_hist__yield_trend_recent)+abs(agro_water__2025__precip_minus_aeti_season)+eps),0.6473231255131191,0.6473231255131191,symmetric_change::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_state_stratified,3,6,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(agro_thermal__2025__gdd_proxy_base5p0c) / (abs(siap_hist__yield_trend_recent) + eps),0.6457670121134921,-0.6457670121134921,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_state_stratified,3,7,reverse_safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.6436484973588474,-0.6436484973588474,reverse_safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,3,8,reverse_safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_trend_recent) + eps),0.6401001643130277,-0.6401001643130277,reverse_safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,3,9,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,(agro_water__2025__precip_minus_aeti_season) / (abs(siap_hist__yield_trend_recent) + eps),0.637293374272993,-0.637293374272993,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_state_stratified,3,10,symmetric_change,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,2*((siap_hist__yield_trend_recent)-(clim_official_2025__prec__season_sum)) / (abs(siap_hist__yield_trend_recent)+abs(clim_official_2025__prec__season_sum)+eps),0.6365583844377375,0.6365583844377375,symmetric_change::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,3,11,reverse_safe_ratio,siap_hist__yield_trend_recent,emp_shape__y2025_s2_ndvi__shape_entropy,(emp_shape__y2025_s2_ndvi__shape_entropy) / (abs(siap_hist__yield_trend_recent) + eps),0.6258953138812422,-0.6258953138812422,reverse_safe_ratio::siap_hist__yield_trend_recent::emp_shape__y2025_s2_ndvi__shape_entropy
fold_state_stratified,3,12,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__aeti__season_total,(wapor_2025__aeti__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.6256198457022023,-0.6256198457022023,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__aeti__season_total
fold_state_stratified,3,13,symmetric_change,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.617169457653625,0.617169457653625,symmetric_change::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,3,14,reverse_safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(agro_soil__soc_x_cec) / (abs(clim_official_2025__prec__season_sum) + eps),0.614412836893924,0.614412836893924,reverse_safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,3,15,safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(clim_official_2025__prec__season_sum) / (abs(agro_soil__soc_x_cec) + eps),0.614412836893924,-0.614412836893924,safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,3,16,symmetric_change,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,2*((clim_official_2025__prec__season_sum)-(agro_soil__soc_x_cec)) / (abs(clim_official_2025__prec__season_sum)+abs(agro_soil__soc_x_cec)+eps),0.614412836893924,-0.614412836893924,symmetric_change::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,3,17,symmetric_change,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,2*((siap_hist__yield_trend_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.6138664151759242,0.6138664151759242,symmetric_change::siap_hist__yield_trend_recent::soilgrids__cec__depth_weighted_0_30cm
fold_state_stratified,3,18,reverse_safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.605968137615747,0.605968137615747,reverse_safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,3,19,safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(clim_official_2025__prec__season_sum) / (abs(soilgrids__nitrogen__depth_weighted_0_30cm) + eps),0.605968137615747,-0.605968137615747,safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,3,20,symmetric_change,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,2*((clim_official_2025__prec__season_sum)-(soilgrids__nitrogen__depth_weighted_0_30cm)) / (abs(clim_official_2025__prec__season_sum)+abs(soilgrids__nitrogen__depth_weighted_0_30cm)+eps),0.605968137615747,-0.605968137615747,symmetric_change::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,4,1,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(agro_thermal__2025__gdd_proxy_base5p0c) / (abs(siap_hist__yield_trend_recent) + eps),0.6936508170373883,-0.6936508170373883,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_state_stratified,4,2,reverse_safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.6920675843306748,-0.6920675843306748,reverse_safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,4,3,symmetric_change,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,2*((siap_hist__yield_trend_recent)-(clim_official_2025__prec__season_sum)) / (abs(siap_hist__yield_trend_recent)+abs(clim_official_2025__prec__season_sum)+eps),0.6915000860565981,0.6915000860565981,symmetric_change::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,4,4,reverse_safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_trend_recent) + eps),0.6902889083614119,-0.6902889083614119,reverse_safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_state_stratified,4,5,reverse_safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(soilgrids__soc__depth_weighted_0_30cm) + eps),0.6891195810102704,-0.6891195810102704,reverse_safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,4,6,safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__soc__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.6891195810102704,0.6891195810102704,safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,4,7,symmetric_change,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__soc__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.6891195810102704,0.6891195810102704,symmetric_change::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_state_stratified,4,8,symmetric_change,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.6771860495676001,0.6771860495676001,symmetric_change::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_state_stratified,4,9,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__aeti__season_total,(wapor_2025__aeti__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.6624576006572458,-0.6624576006572458,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__aeti__season_total
fold_state_stratified,4,10,reverse_safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(agro_soil__soc_x_cec) / (abs(clim_official_2025__prec__season_sum) + eps),0.649022927797865,0.649022927797865,reverse_safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,4,11,safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(clim_official_2025__prec__season_sum) / (abs(agro_soil__soc_x_cec) + eps),0.649022927797865,-0.649022927797865,safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,4,12,symmetric_change,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,2*((clim_official_2025__prec__season_sum)-(agro_soil__soc_x_cec)) / (abs(clim_official_2025__prec__season_sum)+abs(agro_soil__soc_x_cec)+eps),0.649022927797865,-0.649022927797865,symmetric_change::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_state_stratified,4,13,reverse_safe_ratio,siap_hist__yield_trend_recent,emp_vci_like_short__s2_ndvi__season_mean,(emp_vci_like_short__s2_ndvi__season_mean) / (abs(siap_hist__yield_trend_recent) + eps),0.6461505055987902,-0.6461505055987902,reverse_safe_ratio::siap_hist__yield_trend_recent::emp_vci_like_short__s2_ndvi__season_mean
fold_state_stratified,4,14,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__npp__season_total,(wapor_2025__npp__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.6343851277674538,-0.6343851277674538,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__npp__season_total
fold_state_stratified,4,15,symmetric_change,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,2*((siap_hist__yield_trend_recent)-(agro_thermal__2025__gdd_proxy_base5p0c)) / (abs(siap_hist__yield_trend_recent)+abs(agro_thermal__2025__gdd_proxy_base5p0c)+eps),0.6189763686981523,0.6189763686981523,symmetric_change::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_state_stratified,4,16,reverse_safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.6163102475379384,0.6163102475379384,reverse_safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,4,17,safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(clim_official_2025__prec__season_sum) / (abs(soilgrids__nitrogen__depth_weighted_0_30cm) + eps),0.6163102475379384,-0.6163102475379384,safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,4,18,symmetric_change,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,2*((clim_official_2025__prec__season_sum)-(soilgrids__nitrogen__depth_weighted_0_30cm)) / (abs(clim_official_2025__prec__season_sum)+abs(soilgrids__nitrogen__depth_weighted_0_30cm)+eps),0.6163102475379384,-0.6163102475379384,symmetric_change::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,4,19,reverse_safe_ratio,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.6160450966259896,-0.6160450966259896,reverse_safe_ratio::siap_hist__yield_trend_recent::soilgrids__nitrogen__depth_weighted_0_30cm
fold_state_stratified,4,20,reverse_safe_ratio,siap_hist__yield_trend_recent,soilgrids__soc__depth_weighted_0_30cm,(soilgrids__soc__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.5985807264810121,-0.5985807264810121,reverse_safe_ratio::siap_hist__yield_trend_recent::soilgrids__soc__depth_weighted_0_30cm
