split_id,family,repeat,method,n_train,n_pseudo_target,match_objective,municipality_tv,profile_mean_distance,rmse,mae,r2
target_matched_03,target_matched,3,Blend_PLS8_Graph8,97,41,0.607394651582334,0.06407606448945846,0.5362908896972575,0.5487459203493408,0.3979031985809072,0.5764894681282704
target_matched_03,target_matched,3,Blend_Ridge100_Geo5,97,41,0.607394651582334,0.06407606448945846,0.5362908896972575,0.5258212798970198,0.3619415944117225,0.6111358365272967
target_matched_04,target_matched,4,GlobalMean,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.8066961956023181,0.746960020115665,-0.0362838320093557
target_matched_04,target_matched,4,StateMean,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.5267841601410569,0.4143174042600153,0.5580998793108917
target_matched_04,target_matched,4,MunicipalityShrink_3,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.40243297477786777,0.32012360415767865,0.7421032776120954
target_matched_04,target_matched,4,MunicipalityShrink_8,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4417355468044695,0.3449461007667607,0.6892698446669598
target_matched_04,target_matched,4,GeoKNN_3,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.5020793955288605,0.3824404183326592,0.5985758440595517
target_matched_04,target_matched,4,GeoKNN_5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.46487979174225313,0.36084241109851284,0.6558561281277877
target_matched_04,target_matched,4,GeoKNN_10,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4281214552190489,0.33948932374126467,0.7081278275148782
target_matched_04,target_matched,4,AgroKNN_5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.47840674043336334,0.39931986311986467,0.6355371350995261
target_matched_04,target_matched,4,GeoAgro_75_25_KNN5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.47503851535876096,0.3708325530527017,0.6406510744306881
target_matched_04,target_matched,4,GeoAgro_50_50_KNN5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4511158760620033,0.36275988467191583,0.6759329112629067
target_matched_04,target_matched,4,GeoAgro_25_75_KNN5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.48034166940230966,0.3960853851763286,0.6325830133632729
target_matched_04,target_matched,4,GeoAgroTemporal_KNN5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.5027159365888617,0.3965566122554699,0.5975573400650271
target_matched_04,target_matched,4,GlobalRidge_C1_10,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.5016460799566256,0.3852549388524611,0.5992684368215384
target_matched_04,target_matched,4,GlobalRidge_C1_100,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.5591374162812619,0.4830525724359036,0.5021530906474443
target_matched_04,target_matched,4,GlobalRidge_C1_1000,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.7591214036040058,0.6977255201410044,0.08234131756293739
target_matched_04,target_matched,4,GlobalPLS_C0_4,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.47662290715095584,0.3606202955384032,0.6382500103361206
target_matched_04,target_matched,4,GlobalPLS_C0_8,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.579435330478645,0.4471365972881499,0.4653511346851603
target_matched_04,target_matched,4,GlobalPLS_C0_12,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.6906613142761383,0.5293567244439695,0.24039298598886938
target_matched_04,target_matched,4,LocalRidge_k20_a100,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.3898501579924588,0.3268806950548508,0.7579783965575048
target_matched_04,target_matched,4,LocalRidge_k30_a100,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.3696374695036433,0.3071523343836339,0.7824241535897778
target_matched_04,target_matched,4,Graph_k6_lam0p5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4342097924296415,0.3481103535936359,0.6997673414609292
target_matched_04,target_matched,4,Graph_k8_lam2,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.38378674203078156,0.30894536331482125,0.7654482699930587
target_matched_04,target_matched,4,Blend_PLS8_Geo5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.47522412151635124,0.3865518077945694,0.6403702112960641
target_matched_04,target_matched,4,Blend_PLS8_Graph8,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4414138413691309,0.3651902025378433,0.6897222745430462
target_matched_04,target_matched,4,Blend_Ridge100_Geo5,97,41,0.5700188825047652,0.06614303431169907,0.4968481507974481,0.4535597487465579,0.37591706525183816,0.6724122019337659
target_matched_05,target_matched,5,GlobalMean,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.8098506150265212,0.6652803620819712,-0.07228922620066647
target_matched_05,target_matched,5,StateMean,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.6226133665662831,0.45994058786741704,0.366219329044307
target_matched_05,target_matched,5,MunicipalityShrink_3,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5412820460077312,0.3611103246347147,0.520984734602414
target_matched_05,target_matched,5,MunicipalityShrink_8,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5615524076943063,0.38002480717114856,0.48443586637366287
target_matched_05,target_matched,5,GeoKNN_3,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.4821289698668961,0.33861343712533426,0.6199606509591968
target_matched_05,target_matched,5,GeoKNN_5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.49535288481351325,0.3471438845234707,0.5988271785479679
target_matched_05,target_matched,5,GeoKNN_10,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.484620687208354,0.3255472956012805,0.6160222954995356
target_matched_05,target_matched,5,AgroKNN_5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5721900371374331,0.4003094526108521,0.4647179339659979
target_matched_05,target_matched,5,GeoAgro_75_25_KNN5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5105900527272061,0.3514772994982442,0.5737672568783113
target_matched_05,target_matched,5,GeoAgro_50_50_KNN5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5207446297573887,0.36232837667390877,0.5566448989672836
target_matched_05,target_matched,5,GeoAgro_25_75_KNN5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5273520615570257,0.3720960774046773,0.5453225600973455
target_matched_05,target_matched,5,GeoAgroTemporal_KNN5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.516184641470481,0.36109515669035064,0.56437553045104
target_matched_05,target_matched,5,GlobalRidge_C1_10,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5948952020615043,0.43560788463613803,0.4213938541838964
target_matched_05,target_matched,5,GlobalRidge_C1_100,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.6180539605150883,0.47478232819901806,0.37546771033142956
target_matched_05,target_matched,5,GlobalRidge_C1_1000,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.7680421339993865,0.6275132847328544,0.035566691742122236
target_matched_05,target_matched,5,GlobalPLS_C0_4,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5451795744544712,0.37579015432781754,0.514061551900126
target_matched_05,target_matched,5,GlobalPLS_C0_8,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5534594182665398,0.4238800732439158,0.49918921334745925
target_matched_05,target_matched,5,GlobalPLS_C0_12,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5815931896853006,0.44576628149238,0.44698013156299055
target_matched_05,target_matched,5,LocalRidge_k20_a100,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.4920987481378316,0.31629847724300447,0.6040807389724261
target_matched_05,target_matched,5,LocalRidge_k30_a100,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5011788532911667,0.3233025159599011,0.5893350988688227
target_matched_05,target_matched,5,Graph_k6_lam0p5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5131699031424092,0.34014304361532843,0.5694491362193921
target_matched_05,target_matched,5,Graph_k8_lam2,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5124358221104901,0.32737454862326687,0.5706800469244312
target_matched_05,target_matched,5,Blend_PLS8_Geo5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5001392163404734,0.3439438284109809,0.5910370844243166
target_matched_05,target_matched,5,Blend_PLS8_Graph8,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5015902505253261,0.3379593180929994,0.5886606260973538
target_matched_05,target_matched,5,Blend_Ridge100_Geo5,97,41,0.5640709910602908,0.04175279040926004,0.5152905032554127,0.5177615514805477,0.36888021631364976,0.5617098569285659
target_matched_06,target_matched,6,GlobalMean,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.8584417528895211,0.7432436509932109,-0.01432365064416441
target_matched_06,target_matched,6,StateMean,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5678374485311184,0.42668855534709205,0.5561840073693343
target_matched_06,target_matched,6,MunicipalityShrink_3,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.44251847729267313,0.3091751906629957,0.7304634252065294
target_matched_06,target_matched,6,MunicipalityShrink_8,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4695277328368587,0.33749120978389285,0.6965568173535541
target_matched_06,target_matched,6,GeoKNN_3,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.48511252497787216,0.3931055753097934,0.6760784350808864
target_matched_06,target_matched,6,GeoKNN_5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4818035088970825,0.401810720993736,0.6804823865676455
target_matched_06,target_matched,6,GeoKNN_10,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4402316768657902,0.35606420770208275,0.7332419927168581
target_matched_06,target_matched,6,AgroKNN_5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5570723840561981,0.40928335100272545,0.5728522277798183
target_matched_06,target_matched,6,GeoAgro_75_25_KNN5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.498114955548994,0.41387477709751913,0.6584816456049394
target_matched_06,target_matched,6,GeoAgro_50_50_KNN5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5006849614906167,0.4133540889707651,0.6549484513831398
target_matched_06,target_matched,6,GeoAgro_25_75_KNN5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.47279118271376613,0.3864823722160444,0.6923239979215026
target_matched_06,target_matched,6,GeoAgroTemporal_KNN5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5013662363576326,0.4100732416696567,0.6540087991165443
target_matched_06,target_matched,6,GlobalRidge_C1_10,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5050217693469414,0.3932248239629167,0.6489450632245397
target_matched_06,target_matched,6,GlobalRidge_C1_100,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.6402836666254409,0.5223562855416151,0.4357134054286601
target_matched_06,target_matched,6,GlobalRidge_C1_1000,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.8159458833038192,0.7021801820369651,0.08361578915214363
target_matched_06,target_matched,6,GlobalPLS_C0_4,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.44738732389758046,0.34781830362719,0.7244995984853306
target_matched_06,target_matched,6,GlobalPLS_C0_8,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5817118980808944,0.48288198703903706,0.5342307854523607
target_matched_06,target_matched,6,GlobalPLS_C0_12,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.6432642140967053,0.5496732341750028,0.4304476218752228
target_matched_06,target_matched,6,LocalRidge_k20_a100,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.45136709266343045,0.3391911929262317,0.7195763272439001
target_matched_06,target_matched,6,LocalRidge_k30_a100,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.45806934258372933,0.33892632314920407,0.7111865997583782
target_matched_06,target_matched,6,Graph_k6_lam0p5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4805490877981024,0.3977681212096139,0.6821440094303126
target_matched_06,target_matched,6,Graph_k8_lam2,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4372654609432368,0.3408454213258886,0.7368246342552278
target_matched_06,target_matched,6,Blend_PLS8_Geo5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.5019797943145812,0.41597858810518146,0.6531614522728545
target_matched_06,target_matched,6,Blend_PLS8_Graph8,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.47759827819486833,0.38843714260659684,0.6860356111330081
target_matched_06,target_matched,6,Blend_Ridge100_Geo5,97,41,0.5861905055378475,0.06407606448945846,0.515086743652771,0.4965829733559676,0.37779729510573995,0.6605791352116159
target_matched_07,target_matched,7,GlobalMean,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.9044852261717853,0.7610409856675887,-0.004071448950077938
target_matched_07,target_matched,7,StateMean,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.7012243957676323,0.5154160688665711,0.3965021923573693
target_matched_07,target_matched,7,MunicipalityShrink_3,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5959614131400043,0.4155294148701609,0.564088882408247
target_matched_07,target_matched,7,MunicipalityShrink_8,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.6217803281734389,0.4378946458213997,0.5255006536742886
target_matched_07,target_matched,7,GeoKNN_3,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.49932950513562124,0.38034690861192855,0.6939896461395569
target_matched_07,target_matched,7,GeoKNN_5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.493249473580819,0.3731274777697127,0.7013964794231762
target_matched_07,target_matched,7,GeoKNN_10,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5229400645747193,0.382079409630457,0.6643663504407229
target_matched_07,target_matched,7,AgroKNN_5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.6363544702356367,0.45175925358294966,0.5029960258010335
target_matched_07,target_matched,7,GeoAgro_75_25_KNN5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5063408117412599,0.3779023403339657,0.6853356588291049
target_matched_07,target_matched,7,GeoAgro_50_50_KNN5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.527873485903215,0.39130632793906117,0.6580037370596779
target_matched_07,target_matched,7,GeoAgro_25_75_KNN5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5383345904861908,0.3912995121860716,0.6443144391508737
target_matched_07,target_matched,7,GeoAgroTemporal_KNN5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5137454415008738,0.3724001393223224,0.6760651855566728
target_matched_07,target_matched,7,GlobalRidge_C1_10,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.6443873470160063,0.4633280356019435,0.4903691950874468
target_matched_07,target_matched,7,GlobalRidge_C1_100,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.7194660675202214,0.5564936515240754,0.3646949685507065
target_matched_07,target_matched,7,GlobalRidge_C1_1000,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.8664668997809833,0.7191289558469796,0.07856306536627677
target_matched_07,target_matched,7,GlobalPLS_C0_4,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.6055878517579913,0.44372242424050357,0.5498927876043526
target_matched_07,target_matched,7,GlobalPLS_C0_8,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.61297645125701,0.45757025354639863,0.5388425341144931
target_matched_07,target_matched,7,GlobalPLS_C0_12,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.6244636625677321,0.4715577961441623,0.5213963495169105
target_matched_07,target_matched,7,LocalRidge_k20_a100,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5492221494965877,0.3762529061399175,0.6297818127483297
target_matched_07,target_matched,7,LocalRidge_k30_a100,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5605627119435701,0.3789396942433639,0.6143351361613063
target_matched_07,target_matched,7,Graph_k6_lam0p5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5422528187054754,0.3882065135557512,0.6391179348150988
target_matched_07,target_matched,7,Graph_k8_lam2,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5603777185633353,0.39494583504111674,0.6145896435439477
target_matched_07,target_matched,7,Blend_PLS8_Geo5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5327007987229592,0.39710237914158986,0.6517201418695994
target_matched_07,target_matched,7,Blend_PLS8_Graph8,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5609432208590911,0.4032897919218297,0.6138113812899554
target_matched_07,target_matched,7,Blend_Ridge100_Geo5,97,41,0.6312153114646666,0.039685820587019444,0.5845017934820291,0.5674619997850766,0.407152303078958,0.6047833511015228
target_matched_08,target_matched,8,GlobalMean,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.7611889224091154,0.6645310535579583,-0.011211756204327905
target_matched_08,target_matched,8,StateMean,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.5913289220469518,0.4405841886473164,0.3897392573312656
target_matched_08,target_matched,8,MunicipalityShrink_3,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.47322189025576267,0.3555872694080192,0.6091709443917053
target_matched_08,target_matched,8,MunicipalityShrink_8,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.509557377454883,0.38085596565080065,0.5468485449921744
target_matched_08,target_matched,8,GeoKNN_3,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4379645935583043,0.3312992434908055,0.6652387385923779
target_matched_08,target_matched,8,GeoKNN_5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.44052570774511973,0.34315000610747576,0.6613120803473705
target_matched_08,target_matched,8,GeoKNN_10,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.39437557502035026,0.30615415984325495,0.7285578972799521
target_matched_08,target_matched,8,AgroKNN_5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4965052843808779,0.4230418813058199,0.5697657887754615
target_matched_08,target_matched,8,GeoAgro_75_25_KNN5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4400147654577057,0.34522662826401984,0.6620972768597282
target_matched_08,target_matched,8,GeoAgro_50_50_KNN5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.45237390062430805,0.3572805501952376,0.6428486692623567
target_matched_08,target_matched,8,GeoAgro_25_75_KNN5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.436926105197467,0.3567402815543052,0.6668244079149652
target_matched_08,target_matched,8,GeoAgroTemporal_KNN5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4625744526194875,0.36236931130075223,0.6265603060512631
target_matched_08,target_matched,8,GlobalRidge_C1_10,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4556821995531959,0.32640034556585057,0.637605732543695
target_matched_08,target_matched,8,GlobalRidge_C1_100,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.542534812701038,0.4274670030420893,0.48629663254264155
target_matched_08,target_matched,8,GlobalRidge_C1_1000,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.717930489165369,0.618353191282637,0.10045688042413703
target_matched_08,target_matched,8,GlobalPLS_C0_4,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4488774139731856,0.33502434651841495,0.6483483183166516
target_matched_08,target_matched,8,GlobalPLS_C0_8,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4739283919938203,0.37341550474119245,0.6080030883310248
target_matched_08,target_matched,8,GlobalPLS_C0_12,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.5175006204379189,0.42460849558316394,0.5326105115744384
target_matched_08,target_matched,8,LocalRidge_k20_a100,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.38309459147811326,0.2931793922501063,0.7438648200128424
target_matched_08,target_matched,8,LocalRidge_k30_a100,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.39051158455513046,0.2929804488948705,0.7338508798228687
target_matched_08,target_matched,8,Graph_k6_lam0p5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.40792547523652795,0.3210557268676803,0.7095851313408591
target_matched_08,target_matched,8,Graph_k8_lam2,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.40974860963268367,0.3038580771017795,0.7069834379746098
target_matched_08,target_matched,8,Blend_PLS8_Geo5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4022746095709967,0.33236353446303535,0.7175754566084773
target_matched_08,target_matched,8,Blend_PLS8_Graph8,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.38485502698764956,0.3156033074129821,0.7415053740231137
target_matched_08,target_matched,8,Blend_Ridge100_Geo5,97,41,0.6163852786159297,0.06614303431169907,0.5432145469086126,0.4403589640055853,0.3394999916397495,0.6615684258965119
target_matched_09,target_matched,9,GlobalMean,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.8537572112103908,0.7266381694744782,-0.0927980584808672
target_matched_09,target_matched,9,StateMean,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5949068876218221,0.4179921274325866,0.4693976868146228
target_matched_09,target_matched,9,MunicipalityShrink_3,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.4747824334294503,0.2976170678455196,0.662043791687831
target_matched_09,target_matched,9,MunicipalityShrink_8,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5015943882960547,0.3358522088597412,0.6227958319237622
target_matched_09,target_matched,9,GeoKNN_3,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5482960179262817,0.36938066813500064,0.5492857092704516
target_matched_09,target_matched,9,GeoKNN_5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5356552026254102,0.3605475452787065,0.5698283357388265
target_matched_09,target_matched,9,GeoKNN_10,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5115806954197383,0.32788377399579466,0.6076267057320675
target_matched_09,target_matched,9,AgroKNN_5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5839122612119323,0.41198425682216594,0.4888288502086314
target_matched_09,target_matched,9,GeoAgro_75_25_KNN5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5338113978343196,0.3556136437260293,0.5727846684587272
target_matched_09,target_matched,9,GeoAgro_50_50_KNN5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5488082321691077,0.3842490182528404,0.5484432077509964
target_matched_09,target_matched,9,GeoAgro_25_75_KNN5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5577122463463634,0.3891402991146624,0.5336719851299372
target_matched_09,target_matched,9,GeoAgroTemporal_KNN5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5372564696103868,0.37176600403455784,0.5672526144690284
target_matched_09,target_matched,9,GlobalRidge_C1_10,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.6201483416085541,0.44666698246315595,0.4234163565264556
target_matched_09,target_matched,9,GlobalRidge_C1_100,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.6552483684047753,0.5130064983868354,0.3563006934466725
target_matched_09,target_matched,9,GlobalRidge_C1_1000,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.8121463784825526,0.6869669911043782,0.011128708207782001
target_matched_09,target_matched,9,GlobalPLS_C0_4,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.526153322821868,0.3422024173836031,0.5849544328852223
target_matched_09,target_matched,9,GlobalPLS_C0_8,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5703314789830707,0.4301321374645761,0.5123302352550355
target_matched_09,target_matched,9,GlobalPLS_C0_12,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5877214523328061,0.4465626919898518,0.48213777720812845
target_matched_09,target_matched,9,LocalRidge_k20_a100,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5081319099789153,0.3338678854480837,0.6128991877748021
target_matched_09,target_matched,9,LocalRidge_k30_a100,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5099194710975499,0.3343488727866414,0.6101708273464177
target_matched_09,target_matched,9,Graph_k6_lam0p5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5170230440944444,0.3530610408134972,0.5992339302369165
target_matched_09,target_matched,9,Graph_k8_lam2,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.4840453084895594,0.30945043180196613,0.6487282897502509
target_matched_09,target_matched,9,Blend_PLS8_Geo5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5281490024254438,0.367703116583613,0.5817999576087107
target_matched_09,target_matched,9,Blend_PLS8_Graph8,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5008270924882526,0.34147129126926407,0.6239489780244352
target_matched_09,target_matched,9,Blend_Ridge100_Geo5,97,41,0.5752656524634155,0.05870194295163292,0.5095360121161646,0.5495342027652068,0.37910958068311823,0.547247767323331
target_matched_10,target_matched,10,GlobalMean,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.8925008768450491,0.7671611767664068,-0.013055256643383473
target_matched_10,target_matched,10,StateMean,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6650401902959535,0.4941630798660927,0.4375141327967772
target_matched_10,target_matched,10,MunicipalityShrink_3,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5832369503822482,0.39643977471595837,0.5673806978634952
target_matched_10,target_matched,10,MunicipalityShrink_8,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5997339220692062,0.41219652880198077,0.5425611359293346
target_matched_10,target_matched,10,GeoKNN_3,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5876209863605029,0.4477532241688073,0.5608524874295586
target_matched_10,target_matched,10,GeoKNN_5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5872860861503698,0.44987335731303385,0.5613529075575248
target_matched_10,target_matched,10,GeoKNN_10,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.570089263568498,0.42292596914157315,0.5866655958141215
target_matched_10,target_matched,10,AgroKNN_5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5941875519111441,0.4408779055759198,0.5509828490905122
target_matched_10,target_matched,10,GeoAgro_75_25_KNN5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5961929355517464,0.4529958098413016,0.5479468677457848
target_matched_10,target_matched,10,GeoAgro_50_50_KNN5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5926803983526417,0.437233653403102,0.5532578194218177
target_matched_10,target_matched,10,GeoAgro_25_75_KNN5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5894053112897212,0.43031333379221726,0.558181474804573
target_matched_10,target_matched,10,GeoAgroTemporal_KNN5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5953951417367374,0.44448515672190064,0.5491558854087824
target_matched_10,target_matched,10,GlobalRidge_C1_10,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6442558656571902,0.49326673485071815,0.4721231772197282
target_matched_10,target_matched,10,GlobalRidge_C1_100,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6839216635261183,0.5318862087982187,0.4051211173986643
