feature,train_mean,target_mean,standardized_mean_difference,abs_standardized_mean_difference,train_missing_fraction,target_missing_fraction,missing_fraction_difference
sat_basic_2025__sentinel_2__srndi_min__max,0.1316376811594203,0.12515254237288134,-0.09689387460165344,0.09689387460165344,0.0,0.0,0.0
emp_shape__y2025_s2_ndwi__curvature_energy,0.026244187522277224,0.02790229709895648,0.09687063902999193,0.09687063902999193,0.0,0.0,0.0
sat_basic_hist__sentinel_2__lai_max__min,-0.044449275362318845,-0.04950847457627118,-0.09671011473263742,0.09671011473263742,0.0,0.0,0.0
clim_official_2025__prec__m04_anomaly,-15.655938781593925,-16.012593961704926,-0.09666997130756315,0.09666997130756315,0.0,0.0,0.0
emp_symchange__s2_ndwi__max_abs,1.7190288130615474,1.6775310561627574,-0.0965737656824559,0.0965737656824559,0.0,0.0,0.0
agro_anomaly__s2_fapar__season_mean_ratio,1.2233088963172996,1.2107953540207066,-0.09653912866389372,0.09653912866389372,0.0,0.0,0.0
emp_symchange__s2_ndwi__rms,0.9112553875481318,0.8871375875752772,-0.09612896935529174,0.09612896935529174,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi3_promedio__m04,1.8158053830227743,1.8335547820823246,0.09586665517771682,0.09586665517771682,0.0,0.0,0.0
agro_soil__soc_x_nitrogen,20.843364366030627,20.415416590561133,-0.09571471050111885,0.09571471050111885,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mcrc_max__mean,0.4308989268143605,0.42832891332783274,-0.09550361032090685,0.09550361032090685,0.0,0.0,0.0
sat_basic_2025__sentinel_2__endwi_max__mean,0.42484893509141614,0.43112999596862794,0.09491434192071516,0.09491434192071516,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndvi_promedio__mean,0.3529120153674751,0.35619084661432693,0.09489974739608427,0.09489974739608427,0.0,0.0,0.0
soilgrids__clay__5_15cm__mean,22.36022898387315,22.5783736530592,0.09486711959865006,0.09486711959865006,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_std__max,0.11966666666666666,0.12288135593220341,0.09468028816521971,0.09468028816521971,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_std__mean,0.09417841224819509,0.09655044364927688,0.09432571837776345,0.09432571837776345,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi2_promedio__m06,1.8844106280193238,1.866122881355932,-0.09432251540152678,0.09432251540152678,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_min__std,0.2660973398846554,0.25862327427149173,-0.0943072205348479,0.0943072205348479,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi5_promedio__m05,0.7805812801932367,0.7857288135593222,0.09405639524090238,0.09405639524090238,0.0,0.0,0.0
agro_pheno__y2025_s2_ndvi__season_mean,0.3527290286404417,0.3559424449440793,0.09398778147333428,0.09398778147333428,0.0,0.0,0.0
emp_shape__y2025_s2_ndvi__total_variation,0.6447905193236715,0.6615992130750606,0.09387296362423435,0.09387296362423435,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__lai_promedio__m10,0.4205958247066942,0.40084939467312347,-0.09379070120184488,0.09379070120184488,0.0,0.0,0.0
soilgrids__cec__15_30cm__mean,19.49759172050934,19.65585903317616,0.09355815172216751,0.09355815172216751,0.0,0.0,0.0
agro_pheno__y2025_s2_fapar__senescence_slope,-0.031222627674258107,-0.040797820823244534,-0.09332964532291657,0.09332964532291657,0.0,0.0,0.0
agro_interaction__slope_x_precip_historical,1889.1822161959728,2026.6252846407174,0.09303842532166948,0.09303842532166948,0.0,0.0,0.0
agro_pheno__y2025_s2_evi__late_mean,0.41957576489533005,0.41459916599408114,-0.09294204784148115,0.09294204784148115,0.0,0.0,0.0
soilgrids__soc__5_15cm__mean,15.473639490647498,15.212144060716762,-0.09283450190933522,0.09283450190933522,0.0,0.0,0.0
emp_shape__y2025_s2_ndvi__roughness,0.15376481538992406,0.15918734866828083,0.09281493397825878,0.09281493397825878,0.0,0.0,0.0
sat_pro_2025__planet__evi_promedio__std,0.14659594468174345,0.14401862309244984,-0.09279914415499374,0.09279914415499374,0.0,0.0,0.0
wapor_2025__npp__m10_total,90.39217840000175,91.37594873346993,0.09269760232652245,0.09269760232652245,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__mcrc_promedio__m10,0.27492063492063495,0.26980460048426147,-0.09268463195735713,0.09268463195735713,0.0,0.0,0.0
agro_pheno__y2025_planet_evi__late_mean,0.3925528967500296,0.3882396889569037,-0.09261304239544345,0.09261304239544345,0.0,0.0,0.0
agro_pheno__y2025_planet_lai__amplitude,1.7850251713152838,1.7568580108033758,-0.09248351011360118,0.09248351011360118,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi4_max__min,0.8732826086956521,0.879,0.09246731918679678,0.09246731918679678,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi4_max__mean,1.3398606657805532,1.348480860407299,0.09228949929144395,0.09228949929144395,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndwi_promedio__min,-0.19162318840579712,-0.1876271186440678,0.09227796108094062,0.09227796108094062,0.0,0.0,0.0
emp_shape__y2025_s2_msi__total_variation,1.0328487750172533,1.0539769168684423,0.09178587704946002,0.09178587704946002,0.0,0.0,0.0
agro_water__2025__npp_per_aeti_m10,1.5192200419605608,1.510876296757881,-0.0916457561312664,0.0916457561312664,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_min__max,1.0201739130434782,1.0053728813559322,-0.0913349716745423,0.0913349716745423,0.0,0.0,0.0
sat_basic_2025__sentinel_2__savi_promedio__mean,0.21872385788493337,0.2208560671027493,0.09132288401056829,0.09132288401056829,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__nddi_promedio__m08,0.04274986197377498,0.041093946731234836,-0.09128120498455196,0.09128120498455196,0.0,0.0,0.0
agro_water__2025__npp_x_ndvi_mean_season,216.93293454024658,220.32588274349192,0.09112241065121644,0.09112241065121644,0.0,0.0,0.0
soilgrids__cfvo__0_5cm__mean,5.393527945907809,5.25084735142942,-0.09111294734326415,0.09111294734326415,0.0,0.0,0.0
emp_vci_like_short__s2_ndvi__season_range,71.95661561241073,70.9419204351798,-0.0910271556063559,0.0910271556063559,0.0,0.0,0.0
clim_official_2025__prec__m10,123.36763212415906,126.09389657489324,0.0908145894199301,0.0908145894199301,0.0,0.0,0.0
emp_distribution__y2025_planet_msavi__range_asymmetry,0.2344585797055597,0.22514354382724702,-0.09070383953289339,0.09070383953289339,0.0,0.0,0.0
emp_distribution__y2025_planet_msavi__mean_position_in_range,0.38277071014722014,0.38742822808637645,0.09070383953289281,0.09070383953289281,0.0,0.0,0.0
emp_sensor_shape__s2_vs_planet__evi__cosine_similarity,0.9938334115178862,0.9935029115005479,-0.09062788080992228,0.09062788080992228,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_std__std,0.025022951002618168,0.026041796999440908,0.09055937478007989,0.09055937478007989,0.0,0.0,0.0
agro_water__2025__precip_minus_aeti_m05,94.57497847998525,98.0133786935345,0.09042663512830779,0.09042663512830779,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_min__mean,0.8810619667268835,0.875973841737297,-0.09023264468046942,0.09023264468046942,0.0,0.0,0.0
agro_anomaly__s2_fapar__season_mean_delta,0.05681203698203375,0.05401305074398291,-0.09016422828181583,0.09016422828181583,0.0,0.0,0.0
agro_pheno__y2025_s2_evi__auc,1.7901836783988958,1.8101301251008879,0.09016047885544261,0.09016047885544261,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__evi_promedio__m10,0.35242864044168387,0.3435747376916868,-0.0899896988054528,0.0899896988054528,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_min__max,0.5134347826086956,0.5015593220338982,-0.0898314473551371,0.0898314473551371,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__lai_promedio__m09,0.3794661315536315,0.392172549343312,0.08958430342691359,0.08958430342691359,0.0,0.0,0.0
agro_pheno__y2025_s2_fapar__amplitude,0.5146985679779158,0.507536218724778,-0.08957436373031658,0.08957436373031658,0.0,0.0,0.0
emp_shape__y2025_s2_msi__turning_fraction,0.3536231884057971,0.36949152542372876,0.08948095063483304,0.08948095063483304,0.0,0.0,0.0
sat_basic_2025__sentinel_2__msi_std__std,0.0393057953502532,0.037846831050685224,-0.08942475607594379,0.08942475607594379,0.0,0.0,0.0
agro_anomaly__landsat_vi6t__season_mean_ratio,1.0043156031934515,1.0052288525162145,0.08915196670961233,0.08915196670961233,0.0,0.0,0.0
agro_nonlinear__log1p_siap_harvested_2024,9.091549410436153,9.118482433117267,0.08891066491921056,0.08891066491921056,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_max__mean,2.889105020256062,2.914483225898586,0.08879629349633908,0.08879629349633908,0.0,0.0,0.0
agro_interaction__siap_recent_yield_x_npp,1716.2611447935299,1729.7452334103548,0.08869636567883815,0.08869636567883815,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndvi_max__min,0.12347101449275363,0.11954237288135593,-0.08850307001351768,0.08850307001351768,0.0,0.0,0.0
agro_pheno__y2025_planet_ndvi__auc,2.734326674365368,2.754967289069086,0.08817265531032199,0.08817265531032199,0.0,0.0,0.0
agro_water__2025__npp_per_aeti_m07,1.5691735472138126,1.5618532837477725,-0.08765150499872743,0.08765150499872743,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndsvi_promedio__min,0.03960869565217391,0.04857627118644068,0.08760362044602796,0.08760362044602796,0.0,0.0,0.0
emp_histpos__landsat_vi6t__season_min,0.1310141986118797,0.12247770428328586,-0.08739477081645464,0.08739477081645464,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__lai_promedio__m09,0.5966231884057971,0.5791336158192091,-0.08713657417137492,0.08713657417137492,0.0,0.0,0.0
sat_basic_hist_monthly__landsat__vi6t_promedio__m04,-0.6123013747790762,-0.6109047257218244,0.08708378007886397,0.08708378007886397,0.0,0.0,0.0
sat_pro_2025_monthly__planet__lai_promedio__m05,0.7458458681458783,0.7553387161186461,0.08708152443888266,0.08708152443888266,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndwi_promedio__m05,-0.14257077294685988,-0.13833644067796605,0.08703581202487395,0.08703581202487395,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__evi_promedio__m09,0.4520125603864734,0.44456779661016954,-0.0870204443671107,0.0870204443671107,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi4_promedio__m05,0.8289427536231885,0.8317567796610169,0.08696774908720971,0.08696774908720971,0.0,0.0,0.0
agro_pheno__hist_s2_ndwi__senescence_slope,-0.08431798177667738,-0.08816343919733748,-0.08693510525624255,0.08693510525624255,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_std__max,0.002855072463768116,0.0029322033898305086,0.08671675205020438,0.08671675205020438,0.0,0.0,0.0
sat_basic_2025__sentinel_2__enddi_promedio__std,0.036014730916712236,0.03520077455942948,-0.0866866082541602,0.0866866082541602,0.0,0.0,0.0
emp_symchange__s2_fapar__late_mean,0.20723578697010947,0.1956363846987481,-0.08632955679893711,0.08632955679893711,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndwi_promedio__m09,0.27106582125603856,0.2655423728813559,-0.08621408440147535,0.08621408440147535,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndsvi_promedio__m09,0.3168787439613526,0.31112853107344635,-0.08611567177650706,0.08611567177650706,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__mra_promedio__m04,0.02069842161781097,0.020734536226485353,0.08594361287610104,0.08594361287610104,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__enddi_promedio__m04,0.14447248102139404,0.1467730024213075,0.0858787898028341,0.0858787898028341,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_promedio__min,1.1175434782608695,1.1354067796610172,0.08584030442839476,0.08584030442839476,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndti_max__min,0.1318695652173913,0.13540677966101694,0.08573137445742647,0.08573137445742647,0.0,0.0,0.0
sat_pro_2025__planet__msavi_promedio__std,0.14577014491116158,0.14335526200367707,-0.0856064244213926,0.0856064244213926,0.0,0.0,0.0
sat_basic_2025_coverage__landsat__cloud_mean,38.674809158646745,39.317835629334006,0.08544542448327916,0.08544542448327916,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_std__std,0.11561623726467808,0.11881355363033849,0.0854169564700919,0.0854169564700919,0.0,0.0,0.0
emp_shape__y2025_planet_lai__peak_sharpness,0.23959192755649122,0.2542218235716754,0.08508052677920447,0.08508052677920447,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi4_promedio__max,1.6144782608695651,1.6000508474576272,-0.0846640694043184,0.0846640694043184,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__msi_promedio__m10,0.7300691683919944,0.7422989911218725,0.08465624238475589,0.08465624238475589,0.0,0.0,0.0
sat_basic_2025__sentinel_2__endwi_min__mean,0.04642365683731145,0.042057082201840956,-0.08461452817916604,0.08461452817916604,0.0,0.0,0.0
agro_anomaly__landsat_vi6t__auc_delta,-0.002798981044944898,-0.0061302191143182555,-0.08443244214694498,0.08443244214694498,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndwi_std__std,0.026223418799086514,0.025480769610394853,-0.08437401218025826,0.08437401218025826,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_promedio__mean,0.02552983512608867,0.025612562082605525,0.08431160086647486,0.08431160086647486,0.0,0.0,0.0
sat_basic_hist_coverage__sentinel_2__cloud_mean,39.76139097316006,40.19646319481168,0.08399478393433887,0.08399478393433887,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_promedio__max,2.902072463768116,2.8736101694915255,-0.08393288560104169,0.08393288560104169,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndwi_min__max,0.16918840579710145,0.16299999999999995,-0.08389236368281755,0.08389236368281755,0.0,0.0,0.0
emp_distribution__y2025_s2_msi__std_over_range,0.35955555211378626,0.36145357999822086,0.08361327256416623,0.08361327256416623,0.0,0.0,0.0
emp_shape__y2025_planet_msavi__linear_trend_r2,0.6355063551122562,0.6188076125483948,-0.08359824680817922,0.08359824680817922,0.0,0.0,0.0
sat_basic_hist_monthly__landsat__vi6t_promedio__m10,-0.6215775315264446,-0.6205670347543228,0.08348048088206755,0.08348048088206755,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__sti_promedio__m09,1.8362845410628021,1.8278709039548025,-0.08339523659098648,0.08339523659098648,0.0,0.0,0.0
soilgrids__clay__depth_weighted_0_60cm,26.173217185170607,26.46560628265579,0.0832539014804126,0.0832539014804126,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__mra_promedio__m05,0.02083236714975845,0.020880225988700558,0.08322123681391716,0.08322123681391716,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__emsi_promedio__m05,1.1226080917874395,1.1118209039548024,-0.08319640998651888,0.08319640998651888,0.0,0.0,0.0
agro_pheno__y2025_s2_evi__amplitude,0.42238652518978603,0.41477130750605323,-0.08308009253401999,0.08308009253401999,0.0,0.0,0.0
agro_pheno__y2025_s2_msi__amplitude,0.8129344030365769,0.8015740516545602,-0.0830714727700598,0.0830714727700598,0.0,0.0,0.0
sat_pro_2025__planet__evi_max__std,0.18179603634887068,0.17915769750572558,-0.08259316186711219,0.08259316186711219,0.0,0.0,0.0
emp_shape__y2025_landsat_vi6t__curvature_energy,0.0007325856289255952,0.0007851114020379008,0.08242938334091009,0.08242938334091009,0.0,0.0,0.0
sat_basic_2025__sentinel_2__emsi_std__mean,0.09598030395971328,0.09784408600223755,0.08217578531634773,0.08217578531634773,0.0,0.0,0.0
agro_water__2025__npp_per_aeti_m06,1.3149206866656344,1.3253354682082918,0.08217223758798065,0.08217223758798065,0.0,0.0,0.0
sat_pro_2025__planet__msavi_std__min,0.012847826086956523,0.013288135593220339,0.082118902625124,0.082118902625124,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndsvi_promedio__m09,0.3140117050421398,0.3098795222197764,-0.08183901519504894,0.08183901519504894,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_std__min,0.02793478260869565,0.026949152542372883,-0.08180410335637328,0.08180410335637328,0.0,0.0,0.0
agro_pheno__y2025_planet_evi__jun_to_aug_delta,0.22905872652916923,0.21991662323591468,-0.08177907293637761,0.08177907293637761,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndsvi_max__max,0.6152898550724637,0.6181864406779659,0.08160717887689851,0.08160717887689851,0.0,0.0,0.0
sat_basic_2025__sentinel_2__enddi_std__std,0.008705108416280485,0.008376659232992419,-0.08123410617783833,0.08123410617783833,0.0,0.0,0.0
sat_basic_2025__sentinel_2__lai_promedio__max,1.049804347826087,1.0211525423728813,-0.08089889740488486,0.08089889740488486,0.0,0.0,0.0
sat_pro_2025__planet__msavi_promedio__mean,0.2603103119780816,0.26241286240150646,0.08086551549937009,0.08086551549937009,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__mcrc_promedio__m06,0.28927657004830915,0.2846723163841808,-0.0808334304699679,0.0808334304699679,0.0,0.0,0.0
sat_basic_2025__sentinel_2__evi_promedio__std,0.17810154204591802,0.1751839471795909,-0.08079631520499908,0.08079631520499908,0.0,0.0,0.0
emp_shape__hist_s2_lai__center_of_mass_month,8.236290873958541,8.218965534330197,-0.08076574193901823,0.08076574193901823,0.0,0.0,0.0
sat_basic_2025_coverage__sentinel_2__cloud_median,0.20234218555884176,0.2998873720067085,0.08067829105322526,0.08067829105322526,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__endwi_promedio__m09,0.5137299516908213,0.5086033898305086,-0.08042646183148114,0.08042646183148114,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_max__max,0.4673550724637682,0.47220338983050847,0.08042433070258087,0.08042433070258087,0.0,0.0,0.0
agro_pheno__y2025_planet_msavi__auc,1.702942850998217,1.717647173848192,0.08041179714530394,0.08041179714530394,0.0,0.0,0.0
sat_basic_hist__sentinel_2__msi_min__std,0.27486693774109944,0.2702362717769821,-0.08034213752770784,0.08034213752770784,0.0,0.0,0.0
sat_basic_2025__sentinel_2__sti_max__std,0.3671736876934752,0.3604196486411515,-0.08021459262168297,0.08021459262168297,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi5_min__std,0.16930834919363633,0.16637650420057404,-0.08018739728853723,0.08018739728853723,0.0,0.0,0.0
emp_histpos__s2_lai__season_mean,0.311897519507205,0.31926525026601504,0.08017822195303324,0.08017822195303324,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_min__min,0.1226086956521739,0.1200508474576271,-0.08008762283458733,0.08008762283458733,0.0,0.0,0.0
sat_basic_hist__sentinel_2__nddi_promedio__std,0.05023527900769818,0.05106872892256985,0.08007440855836283,0.08007440855836283,0.0,0.0,0.0
sat_basic_2025__sentinel_2__emsi_max__max,1.6443333333333334,1.672372881355932,0.0800288818219335,0.0800288818219335,0.0,0.0,0.0
siap_hist__yield_2020,2.63081420404319,2.606938405536546,-0.08000704496680887,0.08000704496680887,0.0,0.0,0.0
agro_pheno__hist_s2_msi__senescence_slope,0.141115691444224,0.14685506621438818,0.07984501942603212,0.07984501942603212,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndti_min__min,-0.0009710144927536221,0.004135593220338983,0.0797858350712139,0.0797858350712139,0.0,0.0,0.0
agro_pheno__y2025_s2_msi__senescence_slope,0.01687854554865424,0.02781834140435836,0.07976171557368235,0.07976171557368235,0.0,0.0,0.0
emp_sensor_shape__s2_vs_planet__ndvi__peak_month_abs_difference,0.2898550724637681,0.2542372881355932,-0.07962276420123794,0.07962276420123794,0.0,0.0,0.0
sat_basic_hist__sentinel_2__nddi_std__mean,0.020686664881415413,0.021097062038949444,0.0794219332562509,0.0794219332562509,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi4_std__std,0.050591784494839816,0.04975934002690796,-0.07860329935220603,0.07860329935220603,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndwi_std__max,0.11552173913043477,0.1133050847457627,-0.0785731546409084,0.0785731546409084,0.0,0.0,0.0
sat_pro_2025__planet__lai_promedio__max,2.7569710144927537,2.7321864406779657,-0.0785730334042107,0.0785730334042107,0.0,0.0,0.0
sat_basic_2025__sentinel_2__emsi_std__std,0.04242618786962238,0.040978970537388144,-0.07846238242596522,0.07846238242596522,0.0,0.0,0.0
agro_water__2025__lai_x_aeti_m09,46.085313482655295,44.633070798100206,-0.07826716638455912,0.07826716638455912,0.0,0.0,0.0
sat_basic_2025__sentinel_2__nddi_promedio__mean,0.05440946800156648,0.05319315144037057,-0.07823853984737034,0.07823853984737034,0.0,0.0,0.0
sat_basic_hist__sentinel_2__savi_std__min,0.007398550724637681,0.007677966101694917,0.07817360656882644,0.07817360656882644,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndwi_promedio__m10,0.17208207384403035,0.16446319612590796,-0.07798458588980368,0.07798458588980368,0.0,0.0,0.0
agro_pheno__y2025_planet_msavi__late_mean,0.38899847866716103,0.38534902161091156,-0.07790525338142232,0.07790525338142232,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndwi_max__min,-0.06921014492753623,-0.06322033898305084,0.07788135183319406,0.07788135183319406,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_std__std,0.03792029570922684,0.03878330719851909,0.07785299703413222,0.07785299703413222,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi3_max__std,0.6331629564995995,0.640881788849577,0.07783838639076632,0.07783838639076632,0.0,0.0,0.0
agro_sensor__s2_planet_evi__monthly_rmse,0.041994003934254225,0.04304707498894322,0.07779421555192982,0.07779421555192982,0.0,0.0,0.0
agro_pheno__y2025_s2_ndwi__senescence_slope,-0.014168228088336773,-0.021198870056497163,-0.07767127575982585,0.07767127575982585,0.0,0.0,0.0
agro_pheno__y2025_planet_ndvi__jun_to_aug_delta,0.3281889999392094,0.31795624153159646,-0.07763393213254162,0.07763393213254162,0.0,0.0,0.0
agro_water__2025__lai_x_aeti_m07,40.198476970956975,42.207014817274064,0.07742808947651506,0.07742808947651506,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_promedio__mean,0.41997042272105384,0.42263742041143604,0.07711286179236172,0.07711286179236172,0.0,0.0,0.0
agro_pheno__hist_s2_lai__peak_month,8.028985507246377,8.05084745762712,0.07705111066107677,0.07705111066107677,0.0,0.0,0.0
agro_pheno__y2025_planet_lai__senescence_slope,-0.17700988903729556,-0.2030128140129259,-0.07703954251886634,0.07703954251886634,0.0,0.0,0.0
emp_distribution__hist_landsat_vi6t__std_over_range,0.1855938660051798,0.18360691496296816,-0.07699257783578024,0.07699257783578024,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_promedio__max,1.9583478260869567,1.9355932203389832,-0.07698841698354285,0.07698841698354285,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mcrc_std__max,0.14584782608695654,0.14203389830508475,-0.07695748888000117,0.07695748888000117,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_promedio__std,0.33294062517155987,0.3285170149785981,-0.07691253778420296,0.07691253778420296,0.0,0.0,0.0
sat_basic_hist__sentinel_2__msi_promedio__std,0.3040950265044019,0.2997892962349259,-0.07680747693863751,0.07680747693863751,0.0,0.0,0.0
agro_anomaly__s2_fapar__late_season_delta,0.08808771787123233,0.08343568162847821,-0.07678145769077038,0.07678145769077038,0.0,0.0,0.0
sat_basic_2025__sentinel_2__msi_promedio__max,1.4198405797101448,1.4098813559322034,-0.07669699673250793,0.07669699673250793,0.0,0.0,0.0
emp_histpos__s2_fapar__below_history_fraction,0.0072463768115942,0.004842615012106535,-0.07663567908416534,0.07663567908416534,0.0,0.0,0.0
emp_shape__hist_landsat_vi6t__peak_sharpness,0.006309677972401701,0.006729684068242025,0.07660733145708261,0.07660733145708261,0.0,0.0,0.0
agro_pheno__hist_landsat_vi6t__senescence_slope,0.007095726918009489,0.007629440098507867,0.07659218639810582,0.07659218639810582,0.0,0.0,0.0
agro_pheno__y2025_s2_ndwi__amplitude,0.4467869651483781,0.44129255447941873,-0.07632907492904434,0.07632907492904434,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi5_promedio__m10,1.3665850241545894,1.346210290556901,-0.07623371094402294,0.07623371094402294,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_max__mean,1.6285075121774288,1.6423386505560236,0.07619459081096808,0.07619459081096808,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_promedio__max,2.5675144927536233,2.5493898305084746,-0.0760893812351069,0.0760893812351069,0.0,0.0,0.0
emp_shape__y2025_landsat_vi6t__total_variation,0.07565837646652866,0.07780197740113001,0.07607495946405468,0.07607495946405468,0.0,0.0,0.0
emp_histpos__s2_msi__season_max,0.8872962529945352,0.8906473269177989,0.07604725667277734,0.07604725667277734,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__fapar_promedio__m09,0.5393282608695652,0.5335485875706215,-0.07585568674609684,0.07585568674609684,0.0,0.0,0.0
soilgrids__nitrogen__0_5cm__mean,2.0561996512259673,2.036128258499356,-0.07579738517075256,0.07579738517075256,0.0,0.0,0.0
agro_pheno__y2025_planet_msavi__season_mean,0.27566770840257,0.2777671514160697,0.0757651838085131,0.0757651838085131,0.0,0.0,0.0
agro_pheno__hist_s2_evi__peak_month,8.014492753623188,8.033898305084746,0.07574722382759703,0.07574722382759703,0.0,0.0,0.0
agro_pheno__hist_s2_lai__season_mean,0.22541514799756254,0.23004289178019588,0.07564949433572188,0.07564949433572188,0.0,0.0,0.0
agro_pheno__hist_s2_lai__late_mean,0.4358337370023964,0.4272096916266407,-0.07554431694843793,0.07554431694843793,0.0,0.0,0.0
sat_basic_2025__sentinel_2__savi_promedio__std,0.12755545814018895,0.12576609009780548,-0.07548470440682407,0.07548470440682407,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__endwi_promedio__m05,-0.048796014492753614,-0.04427203389830507,0.0754649955775171,0.0754649955775171,0.0,0.0,0.0
sat_basic_2025__sentinel_2__emsi_min__mean,0.457953146497292,0.45176341852751234,-0.07541689978583811,0.07541689978583811,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mcrc_min__min,-0.22965942028985506,-0.23922033898305084,-0.07537907567280089,0.07537907567280089,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi4_promedio__std,0.23902517977046803,0.23506788672224244,-0.07536553211662347,0.07536553211662347,0.0,0.0,0.0
sat_pro_2025__planet__evi_std__max,0.13182608695652173,0.12940677966101696,-0.07534430974508274,0.07534430974508274,0.0,0.0,0.0
agro_pheno__y2025_s2_evi__season_mean,0.2887848836636103,0.2913028536838463,0.07528912745592745,0.07528912745592745,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi2_promedio__m10,1.83173483436853,1.8179788539144472,-0.07521183855122586,0.07521183855122586,0.0,0.0,0.0
emp_symchange__landsat_vi6t__season_mean,-0.004406929769514307,-0.005171608963058893,-0.07520284375241508,0.07520284375241508,0.0,0.0,0.0
agro_pheno__y2025_s2_lai__late_mean,0.5579195652173913,0.5475897632499327,-0.0751402740147439,0.0751402740147439,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_max__min,0.8707391304347827,0.8799152542372881,0.07504349344832684,0.07504349344832684,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__sti_promedio__m05,1.1744215673653333,1.1776728292686045,0.0747496676293589,0.0747496676293589,0.0,0.0,0.0
